win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr2:61257000	chr2	61257000	27	0.0806555416146989	0.103226058976205	0.00000000346619761090596	0	4.06000667004581	0.0000490713141047977	0.0224275678479719	Intron	LOC_00013962
chr2:61471000	chr2	61471000	20	0.135654296173489	0.14765432990916	0.00000000346619761090596	0	4.10868042773182	0.0000397926257806338	0.0194530530526221	Intron	LOC_00013964
chr2:62541000	chr2	62541000	33	0.071299402514465	0.101888120941831	0.0154146028864779	0.0025974025974026	4.0199375611109	0.0000582135677838618	0.0252463040598408	Intron	LOC_00013983
chr2:63691000	chr2	63691000	5	0.331171535260109	0.146350774139271	0.37238227062258	0.926229048729049	5.05991218297125	0.000000419449614464827	0.000614604091709766	Intron	LOC_00014014
chr2:67882000	chr2	67882000	7	0.103321372490225	0.0683561768339575	0.547074250474151	0.853258282864302	3.99909224576772	0.0000635858951887778	0.0268362280030344	Exon	XLOC_025272U_lncRNA
chr2:69570000	chr2	69570000	10	0.211560599816762	0.165937614394376	0.046899562478506	0.01	4.03171614232296	0.0000553710402238078	0.0244449258382666	Intergenic	LOC_00014131
chr2:70180000	chr2	70180000	24	0.103469884883766	0.12372265837229	0.0594478640233997	0.0129273504273504	4.09704131877115	0.0000418464232706434	0.0200336524614203	Intergenic	LOC_00014143
chr2:72487000	chr2	72487000	20	0.190284077489349	0.175357003147104	0.092686791477464	0.0153174603174603	4.85282166854877	0.00000121717134087198	0.00141737499929985	Intron	LOC_00014169
chr2:75238000	chr2	75238000	25	0.1164361929841	0.146070888962332	0.115757614370378	0.981018038094762	3.98560568129786	0.0000673082109126675	0.0278407603881385	Exon	LOC_00014215
chr20:258000	chr20	258000	6	0.163372091379104	0.0875389665963718	0.212185132060202	0.958729168111319	4.57143004595096	0.00000484407003409917	0.0042547446215319	Intron	LOC_00014300
chr20:320000	chr20	320000	35	0.194501485803485	0.22358892555819	0.148830375536089	0.96958769405198	5.14643694929051	0.000000265480638313428	0.000418112865217522	Intron	LOC_00014302
chr20:744000	chr20	744000	8	0.206840367183705	0.11635884510603	0.13181750912218	0.968085459861776	5.02783354803624	0.000000496052163379999	0.000705004275925876	Intron	LOC_00014308
chr20:3793000	chr20	3793000	31	0.0909156529415917	0.130834944325525	0.00000000346619761090596	0	3.8689735000167	0.000109294518856584	0.0385199012931347	Exon	LOC_00014337
chr20:4281000	chr20	4281000	8	0.307744028909463	0.184789691295175	0.195090718555121	0.965576437275537	4.71039024279666	0.00000247242920861851	0.00249489257100067	Intron	LOC_00014350
chr20:7893000	chr20	7893000	9	0.0673663880508192	0.0469647817470409	0.418360360526871	0.890336047209575	4.30320671436297	0.0000168343647284612	0.0105516313259044	Exon	LOC_00014395
chr20:7923000	chr20	7923000	24	0.121805889637764	0.116138357354544	0.299906454653096	0.931677785806503	5.13804885955898	0.000000277605712556341	0.000432800887671624	Intron	LOC_00014397
chr20:8851000	chr20	8851000	5	0.120982201073701	0.0626913242848643	0.541708479620513	0.87395216303837	4.31518122729554	0.0000159472021111082	0.0101029293778236	Intergenic	LOC_00014418
chr20:9869000	chr20	9869000	12	0.0976320945287347	0.0838755906858543	0.36255168593836	0.913839795744157	4.03225173832738	0.0000552449626963582	0.02439839690784	Intron	LOC_00014440
chr20:9896000	chr20	9896000	6	0.279998879148248	0.168622955820367	0.204035079447343	0.964915493862862	4.06738441470008	0.0000475437775097325	0.0218479308024184	Intron	LOC_00014440
chr20:10015000	chr20	10015000	8	0.233392600738826	0.0356802147504472	0.00000000346619761090596	0	18.5014010499048	0.000000000000000000000000000000000000000000000000000000000000000000000000000201175703193571	0.00000000000000000000000000000000000000000000000000000000000000000000000719124497505768	Intron	LOC_00014440
chr20:13968000	chr20	13968000	24	0.168904983280423	0.186478974861469	0.322779789918538	0.919431050852003	4.43729406339467	0.00000910968058011225	0.00675847202238528	Intron	LOC_00014481
chr20:13990000	chr20	13990000	23	0.142179418361431	0.177808676194694	0.30855954635216	0.911931917635916	3.83484400838459	0.000125644009055394	0.0420989691508558	Intron	LOC_00014481
chr20:14214000	chr20	14214000	5	0.137584396695222	0.0439268277516001	0.360251602563906	0.926464836333257	7.00364855376127	0.00000000000249381220155557	0.0000000133716056500508	Intron	LOC_00014482
chr20:14543000	chr20	14543000	12	0.184464801792496	0.155637388498565	0.0195994516622846	0.00320512820512821	4.1057282185851	0.0000403043137709892	0.0196056968721023	Intron	LOC_00014483
chr20:18100000	chr20	18100000	6	0.311191650460941	0.169096571502067	0.252772337330982	0.929616013071895	4.50784276152237	0.00000654900796392617	0.00530951706076602	Exon	LOC_00014515
chr20:21622000	chr20	21622000	20	0.141410663149469	0.167576136057544	0.407046388804582	0.913334478724618	3.77385304357366	0.000160745471773192	0.0489717805161581	Intron	LOC_00014576
chr20:22784000	chr20	22784000	39	0.12002289401834	0.189559779763066	0.326653668339038	0.925338552983284	3.95412325253482	0.0000768158063321323	0.0301743384220167	Intron	LOC_00014582
chr20:24076000	chr20	24076000	20	0.203463741723601	0.231877903005806	0.00000000346619761090596	0	3.92412344214654	0.0000870460960432172	0.0329318161836421	Intergenic	LOC_00014596
chr20:26127000	chr20	26127000	26	0.0637379860630597	0.0845621639752428	0.00000000346619761090596	0	3.8433410335596	0.000121370626477532	0.0411733228924224	Intergenic	LOC_00014632
chr20:28719000	chr20	28719000	5	0.234237244765709	0.12399388431888	0.250522903518217	0.950452348219692	4.22416319188276	0.000023983022462386	0.0136079254161146	Exon	LOC_00014656
chr20:29567000	chr20	29567000	36	0.128397202887253	0.179425409893471	0.0150990156810142	0.00347222222222222	4.29361269276694	0.0000175789023577323	0.0108795605341713	Intron	LOC_00014665
chr20:32508000	chr20	32508000	5	0.286049149375118	0.0361573369772592	0.00000000346619761090596	0	17.6900567459114	0.000000000000000000000000000000000000000000000000000000000000000000000500250215871243	0.0000000000000000000000000000000000000000000000000000000000000000155290963130593	Intron	LOC_00014687
chr20:33390000	chr20	33390000	13	0.276753594714385	0.16208779306274	0.00000000346619761090596	0	6.15622717514237	0.000000000744983391604942	0.00000257712039116837	Intergenic	LOC_00014693
chr20:36075000	chr20	36075000	12	0.187337624836082	0.142501126479206	0.00000000346619761090596	0	4.554045184095	0.00000526240451788232	0.00449503467037571	Intergenic	LOC_00014716
chr20:42996000	chr20	42996000	9	0.27773324991576	0.158174116496266	0.00000000346619761090596	0	5.26761121353853	0.000000138210431030527	0.000246277835139972	Intron	LOC_00014812
chr20:43567000	chr20	43567000	9	0.208298863837119	0.144623866840029	0.0841579833416601	0.0128903413217139	4.3208400187679	0.0000155436340192358	0.00990577909530253	Intron	LOC_00014821
chr20:48111000	chr20	48111000	5	0.204837360643198	0.0348051543825157	0.00000000346619761090596	0	13.1598399965702	0.0000000000000000000000000000000000000014940191748705	0.0000000000000000000000000000000000267026726224229	Intron	LOC_00014877
chr20:51168000	chr20	51168000	24	0.118855617443876	0.147324052377695	0.00000000346619761090596	0	3.95231615071991	0.0000773983898455159	0.0302922249595081	Intron	LOC_00014917
chr21:2706000	chr21	2706000	11	0.179039392315404	0.149575788063966	0.345749146405506	0.92082259474994	3.96993721169294	0.0000718915742934166	0.0290156881791689	Intron	LOC_00012399
chr21:5145000	chr21	5145000	9	0.155350589695984	0.114741177598857	0.249154201844606	0.952328207897634	4.06176560883228	0.0000487029640402119	0.0222937676150868	Exon	LOC_00012415
chr21:7842000	chr21	7842000	24	0.0735670076988243	0.0952550687633415	0.0106388050806842	0.00146604938271605	3.7835599324006	0.000154601075337197	0.0478663189213491	Intron	LOC_00012452
chr21:12247000	chr21	12247000	48	0.0903422572708196	0.157575836981783	0.0779792639874622	0.0181653243157532	3.97211609751077	0.0000712369840649413	0.0288671829066291	Intergenic	LOC_00012498
chr21:12638000	chr21	12638000	8	0.318841303569847	0.216966910193709	0.190450477250294	0.0382123161764706	4.15648354258833	0.000032318344076437	0.0168018498712167	Intergenic	XLOC_026671U_lncRNA
chr21:14649000	chr21	14649000	11	0.0846291024275325	0.0733111838387925	0.198116935221264	0.0350750630830845	3.82865156991446	0.000128847269479273	0.0428143506677211	Intron	LOC_00012527
chr21:15794000	chr21	15794000	39	0.139730756511076	0.167762552258693	0.00000000346619761090596	0	5.20150822086186	0.000000197677726685716	0.000327047402006636	Intergenic	LOC_00012537
chr21:16689000	chr21	16689000	6	0.130146869811215	0.0779546826479962	0.469359891430006	0.887732637732638	4.08947111102252	0.0000432357910880072	0.0204991346941424	Intron	LOC_00012548
chr21:18033000	chr21	18033000	17	0.245687799417187	0.211184035979349	0.173909236769879	0.963284623067167	4.79674868995157	0.00000161261713063437	0.00175002486868081	Intron	LOC_00012564
chr21:18138000	chr21	18138000	9	0.0493057107347964	0.0356601085872963	0.6862534633104	0.73153478511219	4.14797200749646	0.0000335433399994664	0.0172561832854386	Intron	LOC_00012568
chr21:18153000	chr21	18153000	8	0.132087008990572	0.0885398931969435	0.676967132943518	0.722283392347086	4.21954969184925	0.0000244790765721855	0.0138228974557961	Intron	LOC_00012568
chr21:20835000	chr21	20835000	5	0.224866537446201	0.00577287956513149	0.00000000346619761090596	0	87.0998360388027	0	0	Intron	LOC_00012606
chr21:21319000	chr21	21319000	11	0.14294271129599	0.118565575941271	0.00000000346619761090596	0	3.998524328172	0.0000637386305257879	0.0268684557050322	Intron	LOC_00012618
chr21:24631000	chr21	24631000	12	0.196416617633511	0.144500369454954	0.522353731440521	0.868062918923693	4.7086877698001	0.00000249316631833332	0.002513667816751	Exon	LOC_00012683
chr21:26257000	chr21	26257000	5	0.223418389513936	0.130347698003955	0.291479632869784	0.944387464387465	3.83266228730429	0.000126763919918219	0.0423413158519796	Intron	LOC_00012717
chr21:27340000	chr21	27340000	21	0.200746153844916	0.163064272162227	0.292795342025833	0.92448729268992	5.64154509916415	0.0000000168530882122344	0.0000400811628427503	Intron	LOC_00012733
chr21:28444000	chr21	28444000	14	0.246731261289168	0.185976458490181	0.00000000346619761090596	0	4.96398229026071	0.000000690622436651893	0.000908219319226023	Intron	LOC_00012743
chr21:30443000	chr21	30443000	46	0.133716650974116	0.212751767836317	0.389939419032267	0.90647211901253	4.26276340905702	0.0000201914267314895	0.0120966129976772	Intron	LOC_00012779
chr21:30831000	chr21	30831000	9	0.153691442354775	0.107287725907797	0.425164219555809	0.89819890077243	4.29754963266322	0.0000172696599505078	0.0107502129501203	Intron	LOC_00012780
chr21:31347000	chr21	31347000	5	0.273242142024986	0.148663067182212	0.532808998999362	0.122255275235824	4.10988428710846	0.0000395857430815848	0.0193767464255323	Intergenic	LOC_00012785
chr21:31461000	chr21	31461000	22	0.139228662651781	0.16929684456815	0.298618635968618	0.935516548314712	3.85736848898073	0.000114614309682222	0.0398027502706304	Exon	LOC_00012788
chr21:32223000	chr21	32223000	18	0.124697259108512	0.139432563222863	0.195218985411431	0.962205427422819	3.79427626400603	0.000148074733669531	0.0465310853322401	Exon	LOC_00012798
chr21:34502000	chr21	34502000	6	0.10419758862179	0.0376660357149579	0.715160987465746	0.791146517493635	6.77615575165133	0.0000000000123415630521167	0.0000000614277086459957	Promoter	LOC_00012843
chr21:37440000	chr21	37440000	12	0.315408449968252	0.21587810347815	0.0140550808020703	0.00208333333333333	5.06122160311505	0.000000416578682438664	0.000611200201439029	Intergenic	LOC_00012882
chr21:38171000	chr21	38171000	35	0.110577743979168	0.162629357892379	0.022429979752258	0.00442176870748299	4.02256249482848	0.0000575683723221969	0.0250401404598386	Intron	LOC_00012890
chr21:38778000	chr21	38778000	8	0.119100897165389	0.0804367138230451	0.433202472766078	0.909937796402159	4.18799068377255	0.0000281435066514751	0.0152730942329927	Promoter	LOC_00012898
chr21:43389000	chr21	43389000	12	0.175830849066111	0.151806066994661	0.294667374198966	0.943165957991445	4.01232928498426	0.0000601225556708841	0.0258021022448331	Intergenic	LOC_00012939
chr21:43588000	chr21	43588000	12	0.478323988941826	0.126240061466016	0.485418160167542	0.891185916318947	13.1254918875224	0.00000000000000000000000000000000000000235250261979924	0.0000000000000000000000000000000000414188282517941	Intergenic	LOC_00012941
chr21:43590000	chr21	43590000	8	0.346048951878502	0.168465286464811	0.600470547457469	0.840434749074455	5.80994614690304	0.00000000624929414905656	0.0000169499567886963	Intergenic	LOC_00012941
chr21:43610000	chr21	43610000	35	0.07796945810625	0.113326769996478	0.0182856733512733	0.00276293215233307	4.07029631935995	0.0000469533770073351	0.0216779606805361	Promoter	LOC_00012943
chr21:43771000	chr21	43771000	5	0.141414845464811	0.0570766241535174	0.61813808624418	0.844483363588097	5.54015259620884	0.0000000302208193208468	0.0000681627401684065	Intron	LOC_00012945
chr21:44937000	chr21	44937000	21	0.101671185255211	0.116946909690889	0.481892306738296	0.862516389144074	3.98399499105517	0.0000677663014128947	0.0279407732397694	Intron	LOC_00012955
chr21:46888000	chr21	46888000	16	0.215776544539396	0.147792791615467	0.00000000346619761090596	0	5.83997479662775	0.00000000522087198148461	0.0000144569254170677	Intron	LOC_00013001
chr21:49018000	chr21	49018000	9	0.232949963188333	0.170357293332839	0.258402650781359	0.950405844155844	4.10225987917998	0.0000409134363284606	0.0197796510963996	Intron	LOC_00013030
chr21:49970000	chr21	49970000	23	0.0592808531987483	0.0718493340626737	0.843410837140122	0.486184320078518	3.95690493458766	0.0000759271293188693	0.0299284010328116	Intron	LOC_00013047
chr21:50190000	chr21	50190000	31	0.0757803772801629	0.0890319187735154	0.00544067856395479	0.000806451612903226	4.73905639499502	0.00000214715745486985	0.00221789143964189	Intergenic	LOC_00013051
chr21:50287000	chr21	50287000	6	0.245205601437022	0.136172792676432	0.376997626846079	0.925642684610076	4.41078275467373	0.0000102997613791445	0.0073985083419248	Exon	LOC_00013056
chr21:52165000	chr21	52165000	21	0.207428836418872	0.239736856859538	0.243768296580487	0.945709433734644	3.96500711929759	0.0000733937565555567	0.0293721821090599	Intron	LOC_00013080
chr21:52539000	chr21	52539000	25	0.17414205420498	0.195670422425343	0.273222544773813	0.945960782277187	4.44988189953499	0.00000859175226196291	0.00643241572242715	Intron	XLOC_026601U_lncRNA
chr22:1605000	chr22	1605000	24	0.114575321474033	0.144660939515961	0.00000000346619761090596	0	3.88012238363437	0.000104403918898875	0.037230065059072	Intron	LOC_00008326
chr22:4637000	chr22	4637000	22	0.148488178525517	0.176231088411338	0.0168741999741375	0.00324675324675325	3.95203422382514	0.0000774896548506015	0.0302997102886637	Intergenic	LOC_00008344
chr22:4940000	chr22	4940000	8	0.240129223086028	0.180089708776371	0.517706830987721	0.167128704628705	3.77138711942803	0.000162342593012959	0.0493309458816436	Intron	LOC_00008345
chr22:7888000	chr22	7888000	23	0.105069037282561	0.128056517860834	0.0232361128151885	0.00355931809736158	3.93492974462597	0.0000832210362714461	0.0318421284552577	Intergenic	XLOC_027091U_lncRNA
chr22:8736000	chr22	8736000	25	0.175702895825923	0.227943227984127	0.0683579842894276	0.0131060606060606	3.85409334990549	0.000116159272735315	0.040159413090066	Intergenic	LOC_00008373
chr22:10038000	chr22	10038000	20	0.118536155982794	0.140716302093418	0.521838478041516	0.860753887688679	3.76722382020929	0.000165072996631818	0.0499163223173087	Intron	LOC_00008393
chr22:10125000	chr22	10125000	14	0.25453792495514	0.205753633296972	0.418904273843723	0.890649439717354	4.62880626631699	0.00000367779632709446	0.00343772248903605	Intron	LOC_00008393
chr22:11620000	chr22	11620000	27	0.148048799680501	0.180624027926998	0.243039276556211	0.94598520980868	4.25903540059223	0.0000205310956717233	0.0122230738245847	Intron	LOC_00008416
chr22:11656000	chr22	11656000	8	0.064178552078651	0.0395559785777433	0.505160003247526	0.870501267025929	4.58904984917576	0.00000445268097956724	0.00398987644045663	Intron	LOC_00008416
chr22:12432000	chr22	12432000	20	0.270666435550775	0.266572135179704	0.0380249476611037	0.00662828947368421	4.54082380899336	0.00000560348454361335	0.00470461782264891	Intron	LOC_00008430
chr22:15077000	chr22	15077000	6	0.261102294513836	0.159439173824363	0.242578605391144	0.954772622707405	4.01135666278186	0.0000603708260084678	0.025873650041934	Exon	LOC_00008450
chr22:15559000	chr22	15559000	25	0.115816222924541	0.14706320452958	0.01743263143418	0.00278846153846154	3.93763427415474	0.0000822888864404154	0.0315673816298306	Intergenic	LOC_00008456
chr22:18503000	chr22	18503000	6	0.0915390200493402	0.0560812192451876	0.648721190404653	0.791325828266087	3.99819928477257	0.0000638262036486932	0.0268895464908125	Intron	LOC_00008478
chr22:20171000	chr22	20171000	38	0.135805532452053	0.210008500875712	0.157410933428103	0.969640820880136	3.98632208904507	0.0000671054029201071	0.0277945725063271	Intron	LOC_00008488
chr22:21338000	chr22	21338000	7	0.36737929236905	0.250981796495429	0.306628055787885	0.934126984126984	3.87276789797422	0.000107606293169457	0.0380385505408596	Intron	LOC_00008527
chr22:21703000	chr22	21703000	10	0.393830682378287	0.167257443152863	0.162206888139329	0.0256601731601732	7.44601821776927	0.0000000000000961995277178173	0.000000000581943503005228	Intergenic	LOC_00008537
chr22:21823000	chr22	21823000	21	0.16730758203607	0.200825026670925	0.418995934373447	0.902076638567322	3.81774956901488	0.000134674526541451	0.0439581902803963	Intron	LOC_00008539
chr22:22013000	chr22	22013000	34	0.080215700761823	0.104540589672821	0.00000000346619761090596	0	4.47418456139719	0.00000767034686347724	0.00595269884042229	Intron	LOC_00008543
chr22:23112000	chr22	23112000	5	0.228842677698319	0.125876356289483	0.391796974785798	0.907394380645155	4.06516202542217	0.0000479991047275754	0.0220228517766811	Intergenic	LOC_00008560
chr22:23834000	chr22	23834000	7	0.206073855299405	0.117634617241423	0.286787192605595	0.933481812305342	4.6348616216906	0.00000357176329401115	0.00335455970433497	Exon	LOC_00008576
chr22:25404000	chr22	25404000	27	0.171337521713027	0.113869158737938	0.331523093662011	0.924542386070242	7.81858659901627	0.00000000000000534197301187108	0.0000000000360085916927793	Exon	LOC_00008612
chr22:25755000	chr22	25755000	12	0.135582601791049	0.123061764706271	0.492542370616002	0.850854501320833	3.81655432107594	0.000135328292333696	0.044086190425564	Intron	LOC_00008621
chr22:28399000	chr22	28399000	32	0.0584514282405563	0.0864237587734924	0.0115118495247423	0.0017671130952381	3.82592952359423	0.000130279560960787	0.0430960476668885	Intergenic	LOC_00008668
chr22:28647000	chr22	28647000	9	0.161900872485257	0.101340081563778	0.325079731051417	0.913577456991435	4.7927987619597	0.00000164470581024156	0.00178156980035166	Intron	LOC_00008674
chr22:29108000	chr22	29108000	15	0.121072496997934	0.106695738212854	0.491150533409965	0.827584664585102	4.39484999505121	0.0000110849272396359	0.00778865939112717	Intergenic	LOC_00008682
chr22:29976000	chr22	29976000	26	0.135368998029463	0.138985760547671	0.00000000346619761090596	0	4.96633007415882	0.000000682317845257214	0.000900309238188099	Intergenic	LOC_00008701
chr22:30542000	chr22	30542000	12	0.187868449982433	0.142056276889268	0.299901289595234	0.934792615996143	4.5812505808868	0.00000462203623774257	0.0040994368487234	Intron	LOC_00008715
chr22:30891000	chr22	30891000	16	0.166859912800596	0.156324383773045	0.0707485744075935	0.0108251633986928	4.26958120731433	0.000019584033736468	0.0118531233762166	Intron	LOC_00008722
chr22:31471000	chr22	31471000	16	0.140267848727377	0.131086594173136	0.321825609981848	0.901385069229942	4.28015845898368	0.0000186760292576406	0.0114351067864098	Exon	LOC_00008732
chr22:31496000	chr22	31496000	12	0.180801131102281	0.139265345812852	0.347255349078562	0.925030555637173	4.49726733247621	0.00000688324196021124	0.00551229922901992	Intergenic	LOC_00008732
chr22:32615000	chr22	32615000	21	0.148772567880084	0.178564711699308	0.0100401128401183	0.00158730158730159	3.8180083128154	0.000134533393564425	0.0439581902803963	Intron	LOC_00008750
chr22:34304000	chr22	34304000	14	0.193208041253887	0.15149177097722	0.422581871807734	0.906005022324571	4.77199711956922	0.0000018240811369171	0.00193480896074794	Intron	LOC_00008775
chr22:34339000	chr22	34339000	7	0.242447759509974	0.102842817844576	0.19672728976647	0.961752255910285	6.23725108891516	0.000000000445326895222561	0.00000162134863416461	Exon	LOC_00008776
chr22:35390000	chr22	35390000	5	0.137440212118526	0.081332535924756	0.82015812669446	0.603764461659199	3.77863119162218	0.000157692769136097	0.0483791162603619	Intron	LOC_00008792
chr22:37474000	chr22	37474000	15	0.158635688031505	0.146507925494584	0.00000000346619761090596	0	4.19358458449326	0.0000274580624139711	0.0149469806381315	Intergenic	LOC_00008815
chr22:38751000	chr22	38751000	5	0.188860735965171	0.0536356393129946	0.418109002362729	0.894720540774554	7.87359765461855	0.00000000000000344585884201328	0.0000000000236326014713636	Intron	LOC_00008851
chr22:41877000	chr22	41877000	28	0.0793042896105473	0.10989751203244	0.00654007721031101	0.000992063492063492	3.81845638413026	0.000134289320576556	0.0439297012279083	Intron	LOC_00008884
chr23:2551000	chr23	2551000	5	0.438646035286313	0.235086814174115	0.465139293970141	0.880060690943044	4.17225592344161	0.0000301598602673631	0.0159682246537016	Intron	LOC_00011100
chr23:3510000	chr23	3510000	9	0.216122292437461	0.162987379361656	0.00000000346619761090596	0	3.97801891073855	0.0000694918460592233	0.0283941949914191	Intergenic	LOC_00011109
chr23:4523000	chr23	4523000	6	0.111200457635238	0.0465226034786917	0.791227850399051	0.684954179807121	5.85488257326503	0.00000000477347168476514	0.0000133433351712188	Intron	LOC_00011113
chr23:4611000	chr23	4611000	21	0.148196120885157	0.167524400923877	0.226734462066302	0.954186974675859	4.05385685852205	0.0000503800504522403	0.0228376000338991	Intron	LOC_00011114
chr23:4950000	chr23	4950000	5	0.109189397862215	0.039870496390355	0.821422436427217	0.742578747024301	6.12369892894654	0.000000000914275811203984	0.00000308142556196644	Intron	LOC_00011116
chr23:5519000	chr23	5519000	8	0.148842046827785	0.0876933433715722	0.387138104545479	0.911356737888045	4.80069371704356	0.00000158116940332888	0.00172787113393395	Intron	LOC_00011123
chr23:5542000	chr23	5542000	17	0.205421894245006	0.212286526680956	0.232766768399773	0.953057492936386	3.98977825408362	0.0000661350943426266	0.0275474386029462	Intron	LOC_00011123
chr23:5915000	chr23	5915000	17	0.286139664326329	0.306629203473825	0.0198405954162456	0.00367647058823529	3.84759196557398	0.00011928450567869	0.040821151109139	Intron	LOC_00011130
chr23:7026000	chr23	7026000	30	0.0811623347079205	0.116771850983819	0.00000000346619761090596	0	3.80694843532733	0.000140692065450646	0.045172377501077	Intergenic	LOC_00011148
chr23:7140000	chr23	7140000	9	0.164325656819718	0.0907683240967801	0.376561539630392	0.914102554365712	5.43115646746464	0.0000000559900147138137	0.000115871924818813	Exon	XLOC_028231U_lncRNA
chr23:7557000	chr23	7557000	19	0.136883152355334	0.142071773767056	0.00000000346619761090596	0	4.19970703799673	0.000026726055445796	0.0147253496454561	Intergenic	LOC_00011168
chr23:9204000	chr23	9204000	17	0.122937004030323	0.123226970011794	0.577451312532702	0.83751505745179	4.11340352575002	0.0000389868013735852	0.0192053773946429	Intron	LOC_00011197
chr23:9453000	chr23	9453000	13	0.112135839739341	0.0996569594396525	0.00000000346619761090596	0	4.05703246688193	0.000049700175278654	0.0226358416704951	Intron	LOC_00011201
chr23:9497000	chr23	9497000	8	0.14296990056213	0.105139652048974	0.344760714858658	0.933747856295535	3.84612215174382	0.000120001954473602	0.0409529753806989	Intron	LOC_00011202
chr23:9690000	chr23	9690000	9	0.155557295768932	0.0888445162391149	0.00000000346619761090596	0	5.25268083007849	0.000000149901171407757	0.000262353961004733	Intergenic	XLOC_028261U_lncRNA
chr23:9763000	chr23	9763000	8	0.284928397603389	0.0737456024537906	0.00000000346619761090596	0	10.9280985113231	0.000000000000000000000000000846026314866791	0.0000000000000000000000103957334121821	Intergenic	LOC_00011211
chr23:10012000	chr23	10012000	13	0.221135157676993	0.190619049623334	0.333971931105188	0.921461708942359	4.18276217087284	0.0000287988616016306	0.0154860375015337	Exon	LOC_00011217
chr23:12052000	chr23	12052000	12	0.151282810835142	0.111800576820182	0.751520598285277	0.725843435460309	4.68744477230632	0.00000276637320639274	0.00271939327341517	Intergenic	LOC_00011240
chr23:12192000	chr23	12192000	35	0.0770371267184025	0.103525554998459	0.0078111051991717	0.00109730848861284	4.40236990696265	0.0000107074795043672	0.00759973987991644	Intergenic	LOC_00011243
chr23:12506000	chr23	12506000	16	0.178975224565488	0.145215850124296	0.366190551404117	0.909795617490495	4.92990880574802	0.000000822680107528302	0.0010291100011905	Intron	LOC_00011247
chr23:12542000	chr23	12542000	6	0.120092857154415	0.0633770617611433	0.637406029914193	0.808468156693475	4.64152508189672	0.00000345847030673506	0.00326374736136089	Intron	LOC_00011248
chr23:12563000	chr23	12563000	8	0.168044762997582	0.103374826047241	0.638870907897802	0.827679853041695	4.59785408119284	0.00000426864778241192	0.00388154572441919	Intron	LOC_00011249
chr23:12749000	chr23	12749000	15	0.169045497897272	0.126454398808977	0.434971039407631	0.874753555875419	5.17744265343024	0.000000224948056047231	0.00036499786908183	Intron	LOC_00011253
chr23:12907000	chr23	12907000	22	0.203371596275036	0.224391187132413	0.3244227966073	0.0759259795362802	4.25104636442776	0.0000212774111175784	0.0124872044676263	Intron	LOC_00011255
chr23:12933000	chr23	12933000	18	0.235728751271287	0.20834700567414	0.347996753001776	0.906932215388098	4.80022445262105	0.00000158487901361245	0.00172787113393395	Intron	LOC_00011255
chr23:13388000	chr23	13388000	5	0.196153745493222	0.100281424678524	0.454817847339318	0.903313795642844	4.37382207492679	0.0000122089898738683	0.00836837933992006	Intergenic	LOC_00011270
chr23:14181000	chr23	14181000	9	0.184434018417895	0.0860045794121234	0.336586159389628	0.911122458242556	6.43340225643486	0.000000000124778847142871	0.000000502360916196316	Intron	LOC_00011286
chr23:14337000	chr23	14337000	28	0.10483048238748	0.126145030055723	0.00425414715153514	0.000576036866359447	4.39740489329926	0.0000109552863377501	0.00772449840108973	Intron	LOC_00011290
chr23:15109000	chr23	15109000	5	0.457252081590702	0.249061160433449	0.103940560073819	0.976666666666667	4.10520345890421	0.0000403959182015255	0.0196421572237435	Intergenic	LOC_00011310
chr23:16178000	chr23	16178000	15	0.126420160993633	0.123357624204119	0.00000000346619761090596	0	3.96913592744803	0.0000721337272986069	0.0290510274939263	Intron	LOC_00011323
chr23:17815000	chr23	17815000	20	0.223733196209259	0.23204675351179	0.288985170177191	0.942946393883894	4.31191238813676	0.0000161848568485905	0.0102045558435791	Promoter	LOC_00011352
chr23:17860000	chr23	17860000	14	0.180453567425142	0.132813632217593	0.024765472573373	0.0037202380952381	5.08378102648224	0.000000369994473397836	0.000553874683634554	Intergenic	LOC_00011353
chr23:18700000	chr23	18700000	18	0.234664582647515	0.226193548610203	0.0138823528754747	0.00231481481481482	4.40152918720911	0.000010749060487828	0.00762466475148055	Intergenic	LOC_00011359
chr23:18999000	chr23	18999000	9	0.206304737847114	0.126073090177894	0.00000000346619761090596	0	4.90916985272616	0.000000914627360642077	0.00111804522465074	Intron	LOC_00011361
chr23:19008000	chr23	19008000	8	0.257339817361546	0.177895126615494	0.00000000346619761090596	0	4.09155064306989	0.0000428498343391458	0.0203488584673823	Intron	LOC_00011361
chr23:19755000	chr23	19755000	30	0.115698612256758	0.154342779349379	0.114153642428367	0.979832544906074	4.10584415236042	0.0000402841024486235	0.0196056968721023	Intron	LOC_00011370
chr23:19792000	chr23	19792000	5	0.328087513753304	0.140658966144628	0.287647958921422	0.936984126984127	5.21563611214774	0.000000183187484925284	0.000307823082841949	Intergenic	LOC_00011370
chr23:26610000	chr23	26610000	9	0.0807231545767522	0.0627452815107334	0.80631239863661	0.596669583030186	3.85956454253585	0.000113589254239786	0.039605785334771	Intron	LOC_00011471
chr23:28567000	chr23	28567000	7	0.140926577653258	0.0982441659735186	0.371528761650706	0.920077603328128	3.7952042637367	0.000147521948737465	0.046442484305214	Intron	LOC_00011494
