chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr15	40422622	0.0194758295715503	0.316750412337694	-0.297274582766143	0.095428169228693	-3.1151659428122	0.0500211319374546	0.028290857606435	0.00183841453379706	0.984564400182823	0.980660743424381	TE	Hypo	LOC_00012098	9646
chr15	22257325	0.336056848403602	0.707606074481285	-0.371549226077683	0.131604376522385	-2.82322849661832	0.0268379352678705	0.0393517488768877	0.00475426745552047	0.984564400182823	0.980631292027292	Intron	Hypo	LOC_00011859	0
chr13	34944086	0.5005488148866	0.858592626848474	-0.358043811961874	0.125009643476631	-2.86412953436514	0.0350835248490118	0.0323280731533645	0.00418156972589603	0.984564400182823	0.980624326996705	Intron	Hypo	LOC_00010349	0
chr6	53702260	0.332134350820777	0.0125290537939035	0.319605297026873	0.106493434583241	3.00117371815117	0.0455280493177331	0.0511678055640017	0.00268941087844804	0.984564400182823	0.9804439162588	Intron	Hyper	LOC_00007952	0
chr11	7104473	0.547807406490769	0.169809484679876	0.377997921810893	0.13503098685528	2.7993420666918	0.0465637851155541	0.0300523977745241	0.00512068593843972	0.984564400182823	0.980442054008544	Promoter	Hyper	LOC_00022572	0
chr17	40408953	0.652716741447378	0.14819126745249	0.504525473994888	0.198472985213352	2.54203600279675	0.144093695964005	0.101419629684181	0.011020882073316	0.984564400182823	0.980394477949369	TE	Hyper	LOC_00019938	41762
chr11	36832484	0.588999675128451	0.212623413820323	0.376376261308128	0.134396294532817	2.80049582182658	0.0284458682362892	0.0331114492164592	0.00510241679993346	0.984564400182823	0.980325976692878	Intron	Hyper	LOC_00022934	0
chr9	42334418	0.343825769202944	0.0205489239370056	0.323276845265938	0.108481918469283	2.98000671289266	0.0363739074038366	0.048883861935963	0.00288242066756213	0.984564400182823	0.980261984144158	Intron	Hyper	LOC_00000558	0
chr5	1180436	0.387986218854168	0.0608733416929202	0.327112877161247	0.110506808301219	2.9601151475627	0.0316254193860677	0.0454136756508367	0.00307524077905979	0.984564400182823	0.980125378205277	TE	Hyper	XLOC_036772U_lncRNA	17253
chr25	24194273	0.450876097822218	0.83347759745153	-0.382601499629311	0.137782291505219	-2.77685539592596	0.0555782604294817	0.0265470031002811	0.00548875923105428	0.984564400182823	0.980100404808896	TE	Hypo	LOC_00004630	148
chr5	70971872	0.0171335433381727	0.335326065970359	-0.318192522632186	0.106301073033509	-2.99331430579147	0.0499236915410731	0.0427000241345751	0.00275965386589182	0.984564400182823	0.979985587504501	TE	Hypo	LOC_00016101	5876
chr18	6869177	0.353066773815114	0.739700385402741	-0.386633611587627	0.139946541431971	-2.76272359167642	0.0349992241141512	0.0294805827655001	0.00573212861788187	0.984564400182823	0.979981346156858	TE	Hypo	LOC_00020755	24276
chr10	17720501	0.493075972087342	0.850704539522878	-0.357628567435536	0.125688274308486	-2.84536142614052	0.0304571106226583	0.0353465311170016	0.00443610566343538	0.984564400182823	0.979941006422265	Exon	Hypo	LOC_00017105	0
chr16	40557458	0.755932632499624	0.382133988932175	0.373798643567448	0.133695765463143	2.79588992420628	0.026979983962137	0.0504155647180201	0.00517570252621802	0.984564400182823	0.979913391129512	Exon	Hyper	LOC_00005352	0
chr4	14614387	0.696386489094012	0.255488253846509	0.440898235247503	0.167178257157715	2.63729412390968	0.0928504734215622	0.0436644782256721	0.00835703362305834	0.984564400182823	0.979888721938484	Intergenic	Hyper	LOC_00003448	9433
chr14	42477451	0.711174481645281	0.261599005841117	0.449575475804164	0.171571892135133	2.62033291239844	0.104309735845828	0.0340812989660492	0.00878439654163426	0.984564400182823	0.979878958750113	Intron	Hyper	LOC_00009586	0
chr27	537150	0.569017628017295	0.925739888399818	-0.356722260382523	0.125335660662256	-2.84613539752097	0.0314290787926692	0.0299505695404973	0.00442533741645083	0.984564400182823	0.979867830470207	Intron	Hypo	LOC_00024737	0
chr12	14135744	0.0220392802547949	0.372591383186311	-0.350552102931516	0.122463125971834	-2.86251147151138	0.049099118911889	0.0327747364832171	0.00420298045646495	0.984564400182823	0.979735857363867	Intergenic	Hypo	LOC_00025381	139413
chr19	50330771	0.706978658526694	0.298215153184296	0.408763505342398	0.151390832962515	2.70005453661524	0.0372619159469955	0.0316870935887194	0.00693281104473775	0.984564400182823	0.979689422285233	Intron	Hyper	LOC_00021878	0
chr12	57445999	0.0517727804331949	0.386527043805478	-0.334754263372283	0.114774959259433	-2.9166140901485	0.0427097044496049	0.0302081204406172	0.00353853283432462	0.984564400182823	0.979665485265821	Intergenic	Hypo	LOC_00026008	15754
chr13	20931293	0.255681070259736	0.660602268499722	-0.404921198239986	0.149571545464808	-2.70720742358886	0.0436580544026852	0.0527346010638617	0.00678518487669275	0.984564400182823	0.979624597221854	TE	Hypo	LOC_00010186	997
chr13	18745825	0.331072895256466	0.704470166149108	-0.373397270892642	0.134324364728511	-2.77981788074956	0.0350455191018094	0.0267110686513251	0.00543893918027723	0.984564400182823	0.979304545361952	Intron	Hypo	LOC_00010144	0
chr7	16209232	0.750010237020008	0.322093604125919	0.427916632894089	0.161736032726805	2.6457717904884	0.0323795430401777	0.0357719342642909	0.00815047817510044	0.984564400182823	0.979242478774018	Intron	Hyper	LOC_00002520	0
chr12	23634917	0.460467015369211	0.80749259143106	-0.347025576061849	0.121376534950802	-2.85908290430691	0.0266781853012404	0.0401521730610034	0.00424867731795535	0.984564400182823	0.97919991330454	Intron	Hypo	LOC_00025503	0
chr9	52111592	0.916316967813648	0.603933520818352	0.312383446995296	0.10431575593941	2.99459505596392	0.0305607183141239	0.0273502672479247	0.00274809412864418	0.984564400182823	0.979161723178346	Intron	Hyper	LOC_00000703	0
chr19	29216767	0.41045584525931	0.884832270824833	-0.474376425565523	0.185678873125329	-2.55482176071442	0.114236390934256	0.0442155235554319	0.0106242185561684	0.984564400182823	0.979102905976632	Intron	Hypo	LOC_00021638	0
chr12	35030266	0.91157596298247	0.563542729873761	0.348033233108709	0.122135317108391	2.84957079859088	0.0325705168733526	0.0336660850747896	0.00437782612168075	0.984564400182823	0.978984769451062	Intron	Hyper	LOC_00025672	0
chr5	45445797	0.585894212059758	0.183312583613381	0.402581628446377	0.149380045476042	2.69501610582215	0.0489023199072006	0.0679368990371431	0.00703852287861859	0.984564400182823	0.978979697047271	TE	Hyper	LOC_00015675	257
chr30	10886221	0.636577341718067	0.235026267108109	0.401551074609958	0.148942299017616	2.696017701207	0.0540260481428425	0.0351166526630616	0.0070173937495449	0.984564400182823	0.978926010999093	Intron	Hyper	LOC_00023515	0
chr6	14503530	0.977811754544624	0.638116753770094	0.33969500077453	0.118394848225039	2.86917045688386	0.0483446125564357	0.0355053313547456	0.00411549940953088	0.984564400182823	0.978644728352722	Intron	Hyper	LOC_00007439	0
chr5	52465298	0.38051762370378	0.0346141875881298	0.34590343611565	0.121561133878602	2.84551011560233	0.044364580269392	0.0339048802367798	0.00443403510929323	0.984564400182823	0.978579335699176	Promoter	Hyper	LOC_00015782	1767
chr14	57794123	0.720934227486114	0.31081767349272	0.410116553993394	0.153917312638058	2.66452517240732	0.0317689653324863	0.0478752556319393	0.00770970960592086	0.984564400182823	0.978498029483009	Intron	Hyper	LOC_00009768	0
chr27	20331594	0.0169029858451315	0.306620196586758	-0.289717210741627	0.0937773936935146	-3.08941418961256	0.0500078347817937	0.0300668637063892	0.00200551631380713	0.984564400182823	0.978482682987956	Intron	Hypo	LOC_00025026	0
chr21	7304345	0.521331698112569	0.184718226092474	0.336613472020094	0.11708827968193	2.8748690555067	0.028240179968517	0.0288032412323588	0.00404195089257328	0.984564400182823	0.978446565492106	Intron	Hyper	LOC_00012436	0
chr12	21973700	0.979671048452137	0.659766840116887	0.31990420833525	0.108781105447305	2.94080674230891	0.0484518958459468	0.0397466387456974	0.00327358702616083	0.984564400182823	0.978444180593964	Intron	Hyper	LOC_00025483	0
chr7	15693472	0.384504554852389	0.85735976890862	-0.472855214056231	0.186374858059252	-2.53711911027131	0.134882149944007	0.0556884145683228	0.0111768919103728	0.984564400182823	0.978337620690773	TE	Hypo	LOC_00002508	2719
chr5	30411040	0.618974171924279	0.97805377272534	-0.359079600801061	0.128462258353469	-2.79521476115607	0.0338986505287389	0.0477513137952384	0.00518652480158522	0.984564400182823	0.978316570554396	Intergenic	Hypo	LOC_00015395	26106
chr5	51364503	0.345800165988237	0.0156772398625189	0.330122926125718	0.114056360914819	2.89438417531369	0.0343530077789632	0.0502131850782759	0.00379903038047826	0.984564400182823	0.978266067094298	Intron	Hyper	LOC_00015772	0
chr1	53507402	0.682812343333635	0.309128213494558	0.373684129839077	0.135993532232843	2.74780810310353	0.0387367382021222	0.0391310380572248	0.00599951112801622	0.984564400182823	0.978163053880658	TE	Hyper	LOC_00006329	558
chr18	23473566	0.512279655395194	0.860623730811765	-0.348344075416571	0.123309777455425	-2.82495096986525	0.0276149824604671	0.0475497651856612	0.00472878514337302	0.984564400182823	0.978132956915498	Intron	Hypo	LOC_00020933	0
chr7	56778818	0.369861439946871	0.869977939246061	-0.50011649929919	0.201132610352702	-2.4865013108625	0.190026926988198	0.0295379555858079	0.0129006094350145	0.984564400182823	0.97809087746682	Intron	Hypo	LOC_00003053	0
chr22	12114942	0.0242423574689068	0.299830400576016	-0.27558804310711	0.087315481408473	-3.1562334498034	0.0317148055624754	0.0297687097193368	0.00159820888755314	0.984564400182823	0.977843703179382	TE	Hypo	LOC_00008423	2658
chr4	210949	0.532962529107398	0.882072245218162	-0.349109716110764	0.124046887983411	-2.81433675432028	0.0313193967529632	0.0333587008166508	0.00488779957928041	0.984564400182823	0.977835472196672	TE	Hypo	LOC_00003237	81407
chr5	30134467	0.0176942495175491	0.399243620341422	-0.381549370823873	0.140472524197347	-2.71618505472175	0.0499933313132027	0.0677327694143919	0.0066038993889159	0.984564400182823	0.97778509032623	Intron	Hypo	LOC_00015392	0
chr3	28572479	0.35266718693788	0.0146089611362236	0.338058225801656	0.118630507662083	2.84967359968322	0.0430521688133114	0.050569030093484	0.00437641154362839	0.984564400182823	0.977721238113204	Intron	Hyper	LOC_00018432	0
chr2	63556488	0.28990698584001	0.0137169646842343	0.276190021155775	0.0877957813078188	3.14582337603935	0.0266724033385031	0.0508541862138824	0.00165619990823193	0.984564400182823	0.977624540429344	Intergenic	Hyper	LOC_00014010	208
chr14	13443717	0.893147249706778	0.537386126611038	0.35576112309574	0.127688092746728	2.78617305218427	0.0479008524301489	0.0352583540359473	0.00533343904083915	0.984564400182823	0.977591089821011	Exon	Hyper	LOC_00009143	0
chr11	13049809	0.357566264739083	0.718342065580416	-0.360775800841333	0.130340755751435	-2.76794314074216	0.0311770056495219	0.0278766636065963	0.0056411296494159	0.984564400182823	0.977492659160867	Intron	Hypo	LOC_00022662	0
chr9	34284030	0.313299172555416	0.687098515273336	-0.37379934271792	0.137044531357371	-2.72757576691012	0.0316608260425833	0.0293733466868744	0.00638016034511473	0.984564400182823	0.977408329875483	Intergenic	Hypo	LOC_00000477	209670
chr12	32815629	0.215603363613969	0.662054266820603	-0.446450903206634	0.174516993183006	-2.5582087741935	0.105275988228996	0.0661407554541468	0.0105212905299373	0.984564400182823	0.977309225848458	TE	Hypo	LOC_00025634	859
chr8	52390117	0.350979778897978	0.025004869397549	0.325974909500429	0.113019462856696	2.88423693814358	0.0306566203337189	0.0479076261531941	0.00392363418916306	0.984564400182823	0.9773012075082	Intron	Hyper	LOC_00024560	0
chr14	39739085	0.343704090257943	0.763301658893704	-0.419597568635761	0.160718968262336	-2.61075324942894	0.0946906404831988	0.0267648994620136	0.00903430529571336	0.984564400182823	0.977237085169991	Promoter	Hypo	XLOC_018747U_lncRNA	0
chr8	61400640	0.795841121738819	0.427910956523302	0.367930165215517	0.134311247128504	2.73938462401065	0.0298699251678125	0.0354712967693074	0.00615543153380197	0.984564400182823	0.977217184586656	Intron	Hyper	LOC_00024689	0
chr14	12033457	0.0216328872266811	0.358691352987282	-0.337058465760601	0.118824393090374	-2.83661003430707	0.0489976536061737	0.0342775169285171	0.00455952641790709	0.984564400182823	0.977097753046666	TE	Hypo	LOC_00009109	12703
chr26	22487316	0.533302139432658	0.88042307864592	-0.347120939213262	0.124040157923819	-2.79845612117369	0.0404272180815868	0.028404006401174	0.00513475455102964	0.984564400182823	0.976985326788265	Exon	Hypo	LOC_00017914	0
chr25	12385820	0.623280603988388	0.941740172840021	-0.318459568851633	0.109573463873578	-2.90635668156899	0.0291396612139874	0.0279818910155932	0.003656643657152	0.984564400182823	0.976976049775031	TE	Hypo	LOC_00004480	1908
chr2	20484751	0.175319490288146	0.531789894632712	-0.356470404344566	0.128805203611603	-2.76751555332703	0.0323952875805585	0.0408239822160655	0.00564853501322099	0.984564400182823	0.976964908830809	TE	Hypo	LOC_00013337	2983
chr11	29535653	0.342622035595873	0.0168096057584592	0.325812429837414	0.113343448695568	2.87455899381111	0.0358962145431669	0.0500397611959837	0.00404592178002978	0.984564400182823	0.976916129230065	Intron	Hyper	LOC_00022857	0
chr14	56110735	0.748280682699785	0.313673824158138	0.434606858541647	0.16910893977836	2.56998156993509	0.076538248588914	0.0370201454989098	0.0101703925529634	0.984564400182823	0.976857394454317	Intron	Hyper	LOC_00009750	0
chr25	1579900	0.370505210684066	0.834567937495008	-0.464062726810943	0.184647053315561	-2.51324198506359	0.103415368021871	0.0398431178051391	0.0119627247796109	0.984564400182823	0.976802247171399	Exon	Hypo	LOC_00004311	0
chr9	58032220	0.747068511052336	0.412877972042195	0.334190539010141	0.117727724273069	2.83867322734438	0.0323548364967249	0.0257157877109613	0.0045301522699734	0.984564400182823	0.976776474620171	Exon	Hyper	LOC_00000789	0
chr27	10784616	0.0636430191219551	0.4128478346253	-0.349204815503344	0.125374350915861	-2.78529709587646	0.0414015622388606	0.0315337702845286	0.00534786984536469	0.984564400182823	0.976746669045542	Intron	Hypo	LOC_00024892	0
chr22	29793958	0.372990338909755	0.0507533950944516	0.322236943815303	0.11176249819259	2.88322960766339	0.0405810236882709	0.0391807590549309	0.00393620414090987	0.984564400182823	0.976699465905269	Exon	Hyper	LOC_00008697	0
chr28	25881133	0.63839820544096	0.980343519932006	-0.341945314491046	0.121786236105579	-2.80775008264978	0.0367133104325388	0.0481459924058307	0.00498889269357498	0.984564400182823	0.976661142045422	Intron	Hypo	LOC_00020475	0
chr9	40658074	0.829916072448956	0.50862984698733	0.321286225461626	0.111369499940675	2.88486727185425	0.0276639220098961	0.0252258180888534	0.00391578713870053	0.984564400182823	0.976613871835703	Intron	Hyper	LOC_00000538	0
chr17	2271163	0.758960310414758	0.302110691224273	0.456849619190486	0.181189636016423	2.52138935335726	0.0442646259039643	0.126771997999654	0.0116892431192673	0.984564400182823	0.976609619454271	Intron	Hyper	LOC_00019508	0
chr28	34383392	0.0165627645333122	0.419426575445356	-0.402863810912044	0.153112972834345	-2.63115399991553	0.0500767944254019	0.0852841981650216	0.00850954664592271	0.984564400182823	0.976549227006011	Intergenic	Hypo	LOC_00020620	325
chr4	46413275	0.842733594968311	0.503166053645155	0.339567541323156	0.120860781732977	2.80957591415697	0.03019163832541	0.0303901206489204	0.00496068184888394	0.984564400182823	0.976408249653457	Intron	Hyper	LOC_00003909	0
chr3	65022498	0.374094677498447	0.0152127538366272	0.35888192366182	0.130710953247957	2.7456147686493	0.0711929814704898	0.0504053643110531	0.00603976379853167	0.984564400182823	0.976403623001378	TE	Hyper	LOC_00018918	797748
chr13	5994858	0.56194883806385	0.912385084479433	-0.350436246415583	0.126407506376534	-2.77227402439003	0.0429170478706812	0.0286639268887576	0.00556661543094497	0.984564400182823	0.976397617834419	Exon	Hypo	LOC_00009948	0
chr22	34868575	0.441436562528372	0.0748926844367136	0.366543878091659	0.134655054492345	2.72209520447297	0.0359420437276255	0.0512135053917697	0.00648694513346216	0.984564400182823	0.976383085329985	Intergenic	Hyper	XLOC_027355U_lncRNA	4659
chr1	60518002	0.51313796000435	0.137177283084483	0.375960676919866	0.139526423036036	2.69454823494447	0.0360087947510877	0.0562945185727312	0.00704841239838545	0.984564400182823	0.976349832626093	Promoter	Hyper	LOC_00006411	0
chr22	18281600	0.57581637050222	0.149316771423725	0.426499599078494	0.165725907766716	2.57352398804691	0.0961975525822085	0.0340124393584996	0.0100668668147783	0.984564400182823	0.976331792476561	Intron	Hyper	LOC_00008473	0
chr7	25861236	0.33263392314636	0.0192206544668144	0.313413268679546	0.107963452190992	2.90295708704373	0.0359981687358617	0.0494815551316419	0.00369657285640516	0.984564400182823	0.97602750763501	Intron	Hyper	LOC_00002665	0
chr14	24503579	0.426056180676153	0.0988138170905489	0.327242363585604	0.11507617010569	2.84370224769433	0.0263653032044947	0.0735205983982007	0.00445926983190048	0.984564400182823	0.975952147378182	Intergenic	Hyper	LOC_00009319	2499
chr13	48454142	0.977811754544624	0.626637174496074	0.35117458004855	0.127325521809914	2.75808475046206	0.0483446125564357	0.0378124917698722	0.00581411218815965	0.984564400182823	0.975932357240018	Exon	Hyper	LOC_00010550	0
chr5	67897780	0.221145019264646	0.651527671286787	-0.43038265202214	0.168415911237318	-2.55547500743965	0.153543509027195	0.0265105774487284	0.0106042976049155	0.984564400182823	0.975920159611336	Intron	Hypo	LOC_00016054	0
chr16	50721132	0.271195019614508	0.0123183216167708	0.258876697997738	0.0806059534020648	3.21163247963154	0.0262398178904615	0.0512121105048744	0.001319831012717	0.984564400182823	0.975643988262416	Exon	Hyper	LOC_00005475	0
chr13	53852389	0.0636845546440704	0.486008288697694	-0.422323734053623	0.164644535161601	-2.56506378203871	0.0434020362609734	0.0802762289548379	0.0103156840473398	0.984564400182823	0.975622913835151	Intron	Hypo	LOC_00010671	0
chr13	21317105	0.0854184372629798	0.432603236476182	-0.347184799213202	0.125644892623823	-2.76322253903836	0.0604490507514518	0.0403127320099833	0.00572337296759249	0.984564400182823	0.975613386239091	Intron	Hypo	LOC_00010191	0
chr15	24696527	0.0993791973553069	0.463448267010466	-0.364069069655159	0.134484452305497	-2.70714616755945	0.0642334347340398	0.0325527289581963	0.00678643703390165	0.984564400182823	0.975489305818706	Intron	Hypo	LOC_00011897	0
chr8	50841237	0.449276261128406	0.102408290426192	0.346867970702214	0.125651830343322	2.76054849145019	0.0348909139192558	0.0755761543140056	0.00577043908547323	0.984564400182823	0.975463418778577	Intron	Hyper	LOC_00024538	0
chr4	16342982	0.331279466264724	0.696987062018576	-0.365707595753852	0.135380919052145	-2.70132303957098	0.034773468776944	0.0340401637869646	0.0069064221883795	0.984564400182823	0.975448410497565	Intron	Hypo	LOC_00003475	0
chr29	17913327	0.411562047827683	0.869041293480235	-0.457479245652551	0.183659367089905	-2.4909115875838	0.127525739924128	0.0321245259262536	0.0127415821682891	0.984564400182823	0.975399258748256	Exon	Hypo	LOC_00019294	0
chr7	17789408	0.492962483639364	0.127252996507996	0.365709487131367	0.135442560136766	2.70010760843626	0.0374335106910459	0.0351165701418178	0.00693170517086357	0.984564400182823	0.975398921538172	TE	Hyper	LOC_00002544	17670
chr12	28169960	0.734791250971829	0.374632203075466	0.360159047896363	0.13283571267268	2.71131189534723	0.0412132872883446	0.0285435466654062	0.00670175541725629	0.984564400182823	0.975180431986093	Exon	Hyper	LOC_00025576	0
chr7	28291487	0.646988668943163	0.266602541070097	0.380386127873067	0.143358457428247	2.65339160797998	0.0561301639197467	0.0308466257084625	0.00796873595346569	0.984564400182823	0.975160648837202	Exon	Hyper	LOC_00002689	0
chr10	44315450	0.589794168966093	0.923734079463399	-0.333939910497306	0.119346872053206	-2.79806168986509	0.031178004651152	0.0300977259681915	0.0051410292608671	0.984564400182823	0.975150393003216	Intron	Hypo	LOC_00017381	0
chr28	15120653	0.715093129722938	0.279123337599384	0.435969792123554	0.172612759843962	2.52571010693336	0.0382933935424172	0.0768846279826274	0.0115464714968092	0.984564400182823	0.975146625912705	Intron	Hyper	LOC_00020260	0
chr26	16436153	0.0215829799616723	0.290868478980849	-0.269285499019177	0.0863104113742195	-3.11996542168737	0.0326420094853895	0.026648090075861	0.00180872270902493	0.984564400182823	0.975090687934844	Intergenic	Hypo	LOC_00017850	142
chr28	22416169	0.329954949885199	0.867564418648389	-0.537609468763191	0.228319030947349	-2.3546415142554	0.283025722410974	0.0445400386566644	0.0185405825571859	0.984564400182823	0.974973406831027	TE	Hypo	LOC_00020411	1614
chr24	34684737	0.946160893158961	0.643708758719098	0.302452134439863	0.103398345044849	2.92511581600919	0.0411450865285996	0.0288051879577759	0.00344328047758049	0.984564400182823	0.974933617560665	Exon	Hyper	LOC_00016820	0
chr31	14717763	0.362171327005532	0.0178788681722867	0.344292458833245	0.124936045860189	2.75574960342933	0.0379034742006162	0.0495660537726378	0.00585578063300202	0.984564400182823	0.974916686808953	Exon	Hyper	LOC_00010922	0
chr7	51081094	0.428633946729101	0.0282968651908271	0.400337081538274	0.154163790506742	2.59682951633682	0.105076242185753	0.0328801921850772	0.00940886103623885	0.984564400182823	0.974888856478583	Intron	Hyper	LOC_00002969	0
chr23	22498593	0.694811677673141	0.365131855292142	0.329679822380999	0.117552197806799	2.80453984299671	0.0261181651114692	0.0255249691285152	0.00503884594990075	0.984564400182823	0.974769230107326	Intron	Hyper	LOC_00011420	0
chr29	23004895	0.206638185784952	0.601680212680349	-0.395042026895397	0.151612706972169	-2.60559972039753	0.105548308207116	0.0257174624143311	0.00917135720968656	0.984564400182823	0.974721077804249	Intron	Hypo	LOC_00019372	0
chr24	35657538	0.370000502170364	0.022417300379137	0.347583201791227	0.127147129262511	2.73370860834458	0.042163974841254	0.0487734002350727	0.00626254390319962	0.984564400182823	0.974461320098231	Exon	Hyper	LOC_00016837	0
chr28	33069649	0.437685593120465	0.975145445911475	-0.537459852791009	0.22947637478043	-2.34211409913228	0.247268777568785	0.047204667675016	0.019174851928325	0.984564400182823	0.974432573613304	TE	Hypo	LOC_00020595	4380
chr3	18303789	0.136451843771505	0.506667162651361	-0.370215318879856	0.138979080594602	-2.66382046345352	0.0704223576297931	0.0305968691608052	0.00772587843499855	0.984564400182823	0.974427649667132	TE	Hypo	LOC_00018339	27199
chr23	2534694	0.85794308152042	0.476479953119117	0.381463128401303	0.144924858995086	2.63214420939501	0.0589436093223963	0.0313948745892946	0.00848478398524886	0.984564400182823	0.974386028408753	Intron	Hyper	LOC_00011100	0
chr17	36890230	0.568700523795892	0.918747809659719	-0.350047285863827	0.128664647168737	-2.72061746226809	0.0330504231485913	0.0305772836124543	0.00651601173345203	0.984564400182823	0.974250797464931	Intron	Hypo	LOC_00019890	0
chr13	55642483	0.759318335332181	0.398559169803568	0.360759165528613	0.134295927552209	2.68630011426343	0.0290432687032664	0.034363443311104	0.00722481623067362	0.984564400182823	0.974212589962728	Intergenic	Hyper	LOC_00010722	1304
chr9	63554501	0.501852504800037	0.876048102696559	-0.374195597896522	0.141576631199291	-2.64306047351688	0.0599099282584465	0.0329780448359046	0.00821603595610956	0.984564400182823	0.974015719756966	Intergenic	Hypo	LOC_00000886	6944
chr20	6389488	0.266459816325549	0.625598194177521	-0.359138377851972	0.133952028428698	-2.68109697228765	0.0358925102762804	0.0273250194949089	0.00733812478381218	0.984564400182823	0.973782342809022	Intron	Hypo	LOC_00014374	0
chr25	9875366	0.571074791202328	0.929773160370363	-0.358698369168035	0.133827443700188	-2.68030502003477	0.0364517186583081	0.0367506089925464	0.00735551018769422	0.984564400182823	0.973691009579002	Intron	Hypo	LOC_00004436	0
chr5	64635469	0.526663755350108	0.161720437190683	0.364943318159424	0.137218524820408	2.65957762362673	0.05000625132783	0.0528669373380426	0.0078238699023038	0.984564400182823	0.973598494300576	Intron	Hyper	LOC_00015983	0
chr26	30616192	0.0885575647605063	0.420674750289536	-0.33211718552903	0.120092405215351	-2.76551364704099	0.0566586204322197	0.0308921523572538	0.00568332269633066	0.984564400182823	0.973531116029766	Intron	Hypo	LOC_00018038	0
chr9	73127730	0.314689131748085	0.757178680291451	-0.442489548543366	0.178758483139725	-2.47534853043868	0.0376104176747473	0.0356786831356461	0.0133106209497159	0.984564400182823	0.973516910216487	Promoter	Hypo	XLOC_041888U_lncRNA	0
chr24	2022537	0.557443175885294	0.98467871478026	-0.427235538894966	0.170657157328812	-2.50347272614998	0.122605238503269	0.0493074696867344	0.0122981158643117	0.984564400182823	0.973415604351263	TE	Hypo	LOC_00016249	316
chr7	26953000	0.599615115461566	0.915247289314395	-0.315632173852829	0.111658959466471	-2.82675188234767	0.0314732272912473	0.0297098448658545	0.00470227466141828	0.984564400182823	0.973367534367526	Intron	Hypo	LOC_00002676	0
chr21	43740102	0.533426543974757	0.0191176724511026	0.514308871523654	0.219121449629375	2.34714069477708	0.231621561428226	0.0492591498367888	0.0189181096456854	0.984564400182823	0.973200152683573	Intron	Hyper	LOC_00012945	0
chr1	30197059	0.388077221565592	0.777832959385449	-0.389755737819857	0.150949222889004	-2.58203209238415	0.0464310028309781	0.0329995531458296	0.00982204508781512	0.984564400182823	0.97313137369194	Intron	Hypo	LOC_00005989	0
chr19	10819244	0.368879829801592	0.0163266850705953	0.352553144730996	0.13135121057555	2.68404945174234	0.0721151236281812	0.0500867357389649	0.00727363466802669	0.984564400182823	0.973028269316662	TE	Hyper	LOC_00021413	2319
chr9	25206337	0.337191119829249	0.0164363418959835	0.320754777933265	0.114772161959877	2.79470886019728	0.0344785665531272	0.0500148152408923	0.00519464734939742	0.984564400182823	0.972909363911885	Intron	Hyper	LOC_00000377	0
chr27	11504452	0.935811041550284	0.63832482398662	0.297486217563664	0.102671409615598	2.89745917268939	0.0382288051392427	0.0266392975689221	0.00376198699844165	0.984564400182823	0.972844085887883	Exon	Hyper	LOC_00024899	0
chr15	3601658	0.0582982732736959	0.387830082016734	-0.329531808743038	0.119466471829304	-2.75836227267078	0.034918702245904	0.0312936997534632	0.00580917788647598	0.984564400182823	0.972815449645349	TE	Hypo	LOC_00011710	17483
chr1	121497613	0.0287882091253395	0.297039007928735	-0.268250798803395	0.0876724080945177	-3.0596946591703	0.0334926040340879	0.0274239122353756	0.00221562751970542	0.984564400182823	0.972526535843288	Intron	Hypo	LOC_00007172	0
chr12	21793701	0.471971847389151	0.873142503161115	-0.401170655771964	0.157884944170267	-2.54090507413634	0.0951448568551808	0.0263670594528749	0.0110565933705157	0.984564400182823	0.97252521357796	TE	Hypo	LOC_00025478	7025
chr1	105876731	0.828089288535797	0.445607982841471	0.382481305694326	0.147906264788686	2.58597096100546	0.0310285262135894	0.0711464782314271	0.00971051112080344	0.984564400182823	0.972477834713783	TE	Hyper	LOC_00007000	1830
chr7	22915047	0.639047990809216	0.978766357982931	-0.339718367173716	0.12526638227664	-2.71196757661188	0.0340184377131792	0.0479273958154488	0.0066885134843984	0.984564400182823	0.972392584854334	Intron	Hypo	LOC_00002630	0
chr9	64302706	0.569427904406544	0.11271287336592	0.456715031040623	0.188477672775434	2.42317842912241	0.154627156258555	0.0504902397152865	0.0153853678279272	0.984564400182823	0.972364945645001	Intron	Hyper	LOC_00000895	0
chr19	34333516	0.789315745400328	0.437447946619293	0.351867798781035	0.131777695107755	2.67016203685541	0.0365245469225233	0.0299884378271433	0.00758146505038824	0.984564400182823	0.972320398827454	Intergenic	Hyper	LOC_00021696	119
chr1	123557327	0.920025723719925	0.598816542613351	0.321209181106574	0.115580977678009	2.7790834405417	0.0280243224924022	0.0441028692349782	0.00545125204216666	0.984564400182823	0.972316912458016	Intron	Hyper	LOC_00007192	0
chr1	105890871	0.739323638884914	0.296061070069064	0.44326256881585	0.181202783360698	2.44622384157037	0.11290603987547	0.0819820381579337	0.0144361342673336	0.984564400182823	0.972269489057393	Intergenic	Hyper	LOC_00007001	94
