gene_id	motif	present	canonical_pos	expr_decile
LOC_00011635	TATA	FALSE	-30	D01
LOC_00011635	Inr	TRUE	0	D01
LOC_00011635	DPE	TRUE	30	D01
LOC_00011635	BRE	FALSE	-35	D01
LOC_00011636	TATA	FALSE	-30	D01
LOC_00011636	Inr	FALSE	0	D01
LOC_00011636	DPE	TRUE	30	D01
LOC_00011636	BRE	FALSE	-35	D01
LOC_00011638	TATA	FALSE	-30	D08
LOC_00011638	Inr	TRUE	0	D08
LOC_00011638	DPE	FALSE	30	D08
LOC_00011638	BRE	TRUE	-35	D08
LOC_00011639	TATA	FALSE	-30	D10
LOC_00011639	Inr	FALSE	0	D10
LOC_00011639	DPE	TRUE	30	D10
LOC_00011639	BRE	FALSE	-35	D10
LOC_00011640	TATA	FALSE	-30	D01
LOC_00011640	Inr	TRUE	0	D01
LOC_00011640	DPE	TRUE	30	D01
LOC_00011640	BRE	FALSE	-35	D01
LOC_00011641	TATA	FALSE	-30	D08
LOC_00011641	Inr	TRUE	0	D08
LOC_00011641	DPE	TRUE	30	D08
LOC_00011641	BRE	FALSE	-35	D08
LOC_00011642	TATA	FALSE	-30	D01
LOC_00011642	Inr	FALSE	0	D01
LOC_00011642	DPE	TRUE	30	D01
LOC_00011642	BRE	FALSE	-35	D01
LOC_00011643	TATA	FALSE	-30	D07
LOC_00011643	Inr	TRUE	0	D07
LOC_00011643	DPE	TRUE	30	D07
LOC_00011643	BRE	FALSE	-35	D07
LOC_00011654	TATA	FALSE	-30	D04
LOC_00011654	Inr	FALSE	0	D04
LOC_00011654	DPE	TRUE	30	D04
LOC_00011654	BRE	FALSE	-35	D04
LOC_00011655	TATA	FALSE	-30	D04
LOC_00011655	Inr	FALSE	0	D04
LOC_00011655	DPE	TRUE	30	D04
LOC_00011655	BRE	FALSE	-35	D04
LOC_00011656	TATA	FALSE	-30	D03
LOC_00011656	Inr	TRUE	0	D03
LOC_00011656	DPE	TRUE	30	D03
LOC_00011656	BRE	FALSE	-35	D03
LOC_00011658	TATA	FALSE	-30	D02
LOC_00011658	Inr	FALSE	0	D02
LOC_00011658	DPE	TRUE	30	D02
LOC_00011658	BRE	FALSE	-35	D02
LOC_00011663	TATA	FALSE	-30	D07
LOC_00011663	Inr	TRUE	0	D07
LOC_00011663	DPE	TRUE	30	D07
LOC_00011663	BRE	FALSE	-35	D07
LOC_00011665	TATA	FALSE	-30	D04
LOC_00011665	Inr	FALSE	0	D04
LOC_00011665	DPE	TRUE	30	D04
LOC_00011665	BRE	TRUE	-35	D04
LOC_00011667	TATA	FALSE	-30	D08
LOC_00011667	Inr	TRUE	0	D08
LOC_00011667	DPE	TRUE	30	D08
LOC_00011667	BRE	FALSE	-35	D08
LOC_00011668	TATA	FALSE	-30	D08
LOC_00011668	Inr	FALSE	0	D08
LOC_00011668	DPE	TRUE	30	D08
LOC_00011668	BRE	FALSE	-35	D08
LOC_00011669	TATA	FALSE	-30	D02
LOC_00011669	Inr	TRUE	0	D02
LOC_00011669	DPE	TRUE	30	D02
LOC_00011669	BRE	FALSE	-35	D02
LOC_00011670	TATA	FALSE	-30	D07
LOC_00011670	Inr	TRUE	0	D07
LOC_00011670	DPE	TRUE	30	D07
LOC_00011670	BRE	FALSE	-35	D07
LOC_00011671	TATA	FALSE	-30	D09
LOC_00011671	Inr	TRUE	0	D09
LOC_00011671	DPE	TRUE	30	D09
LOC_00011671	BRE	FALSE	-35	D09
LOC_00011672	TATA	FALSE	-30	D01
LOC_00011672	Inr	FALSE	0	D01
LOC_00011672	DPE	TRUE	30	D01
LOC_00011672	BRE	FALSE	-35	D01
LOC_00011673	TATA	FALSE	-30	D08
LOC_00011673	Inr	TRUE	0	D08
LOC_00011673	DPE	TRUE	30	D08
LOC_00011673	BRE	FALSE	-35	D08
LOC_00011677	TATA	FALSE	-30	D06
LOC_00011677	Inr	TRUE	0	D06
LOC_00011677	DPE	TRUE	30	D06
LOC_00011677	BRE	FALSE	-35	D06
LOC_00011678	TATA	FALSE	-30	D03
LOC_00011678	Inr	TRUE	0	D03
LOC_00011678	DPE	TRUE	30	D03
LOC_00011678	BRE	FALSE	-35	D03
LOC_00011680	TATA	FALSE	-30	D03
LOC_00011680	Inr	TRUE	0	D03
LOC_00011680	DPE	TRUE	30	D03
LOC_00011680	BRE	FALSE	-35	D03
LOC_00011682	TATA	FALSE	-30	D10
LOC_00011682	Inr	TRUE	0	D10
LOC_00011682	DPE	TRUE	30	D10
LOC_00011682	BRE	FALSE	-35	D10
LOC_00011683	TATA	TRUE	-30	D07
LOC_00011683	Inr	FALSE	0	D07
LOC_00011683	DPE	TRUE	30	D07
LOC_00011683	BRE	FALSE	-35	D07
LOC_00011685	TATA	FALSE	-30	D10
LOC_00011685	Inr	TRUE	0	D10
LOC_00011685	DPE	TRUE	30	D10
LOC_00011685	BRE	FALSE	-35	D10
LOC_00011686	TATA	FALSE	-30	D06
LOC_00011686	Inr	TRUE	0	D06
LOC_00011686	DPE	TRUE	30	D06
LOC_00011686	BRE	FALSE	-35	D06
LOC_00011688	TATA	FALSE	-30	D08
LOC_00011688	Inr	TRUE	0	D08
LOC_00011688	DPE	TRUE	30	D08
LOC_00011688	BRE	FALSE	-35	D08
LOC_00011689	TATA	FALSE	-30	D10
LOC_00011689	Inr	TRUE	0	D10
LOC_00011689	DPE	TRUE	30	D10
LOC_00011689	BRE	FALSE	-35	D10
LOC_00011690	TATA	FALSE	-30	D04
LOC_00011690	Inr	TRUE	0	D04
LOC_00011690	DPE	TRUE	30	D04
LOC_00011690	BRE	FALSE	-35	D04
LOC_00011691	TATA	FALSE	-30	D09
LOC_00011691	Inr	TRUE	0	D09
LOC_00011691	DPE	TRUE	30	D09
LOC_00011691	BRE	FALSE	-35	D09
LOC_00011692	TATA	FALSE	-30	D09
LOC_00011692	Inr	TRUE	0	D09
LOC_00011692	DPE	TRUE	30	D09
LOC_00011692	BRE	FALSE	-35	D09
LOC_00011693	TATA	FALSE	-30	D08
LOC_00011693	Inr	TRUE	0	D08
LOC_00011693	DPE	TRUE	30	D08
LOC_00011693	BRE	FALSE	-35	D08
LOC_00011694	TATA	FALSE	-30	D02
LOC_00011694	Inr	TRUE	0	D02
LOC_00011694	DPE	TRUE	30	D02
LOC_00011694	BRE	FALSE	-35	D02
LOC_00011696	TATA	FALSE	-30	D10
LOC_00011696	Inr	FALSE	0	D10
LOC_00011696	DPE	TRUE	30	D10
LOC_00011696	BRE	TRUE	-35	D10
LOC_00011698	TATA	FALSE	-30	D09
LOC_00011698	Inr	FALSE	0	D09
LOC_00011698	DPE	TRUE	30	D09
LOC_00011698	BRE	FALSE	-35	D09
LOC_00011700	TATA	FALSE	-30	D05
LOC_00011700	Inr	FALSE	0	D05
LOC_00011700	DPE	TRUE	30	D05
LOC_00011700	BRE	TRUE	-35	D05
LOC_00011701	TATA	TRUE	-30	D07
LOC_00011701	Inr	TRUE	0	D07
LOC_00011701	DPE	TRUE	30	D07
LOC_00011701	BRE	FALSE	-35	D07
LOC_00011702	TATA	FALSE	-30	D08
LOC_00011702	Inr	FALSE	0	D08
LOC_00011702	DPE	TRUE	30	D08
LOC_00011702	BRE	FALSE	-35	D08
LOC_00011703	TATA	FALSE	-30	D10
LOC_00011703	Inr	FALSE	0	D10
LOC_00011703	DPE	TRUE	30	D10
LOC_00011703	BRE	FALSE	-35	D10
LOC_00011705	TATA	FALSE	-30	D09
LOC_00011705	Inr	TRUE	0	D09
LOC_00011705	DPE	TRUE	30	D09
LOC_00011705	BRE	TRUE	-35	D09
LOC_00011706	TATA	FALSE	-30	D09
LOC_00011706	Inr	FALSE	0	D09
LOC_00011706	DPE	TRUE	30	D09
LOC_00011706	BRE	FALSE	-35	D09
LOC_00011707	TATA	FALSE	-30	D07
LOC_00011707	Inr	TRUE	0	D07
LOC_00011707	DPE	TRUE	30	D07
LOC_00011707	BRE	FALSE	-35	D07
LOC_00011708	TATA	FALSE	-30	D06
LOC_00011708	Inr	FALSE	0	D06
LOC_00011708	DPE	TRUE	30	D06
LOC_00011708	BRE	FALSE	-35	D06
LOC_00011709	TATA	FALSE	-30	D10
LOC_00011709	Inr	TRUE	0	D10
LOC_00011709	DPE	TRUE	30	D10
LOC_00011709	BRE	FALSE	-35	D10
LOC_00011710	TATA	FALSE	-30	D06
LOC_00011710	Inr	TRUE	0	D06
LOC_00011710	DPE	TRUE	30	D06
LOC_00011710	BRE	FALSE	-35	D06
LOC_00011711	TATA	FALSE	-30	D09
LOC_00011711	Inr	FALSE	0	D09
LOC_00011711	DPE	TRUE	30	D09
LOC_00011711	BRE	TRUE	-35	D09
LOC_00011713	TATA	TRUE	-30	D08
LOC_00011713	Inr	TRUE	0	D08
LOC_00011713	DPE	TRUE	30	D08
LOC_00011713	BRE	TRUE	-35	D08
LOC_00011714	TATA	FALSE	-30	D07
LOC_00011714	Inr	TRUE	0	D07
LOC_00011714	DPE	TRUE	30	D07
LOC_00011714	BRE	FALSE	-35	D07
LOC_00011716	TATA	FALSE	-30	D06
LOC_00011716	Inr	TRUE	0	D06
LOC_00011716	DPE	TRUE	30	D06
LOC_00011716	BRE	FALSE	-35	D06
LOC_00011717	TATA	FALSE	-30	D06
LOC_00011717	Inr	FALSE	0	D06
LOC_00011717	DPE	TRUE	30	D06
LOC_00011717	BRE	FALSE	-35	D06
LOC_00011718	TATA	FALSE	-30	D05
LOC_00011718	Inr	TRUE	0	D05
LOC_00011718	DPE	TRUE	30	D05
LOC_00011718	BRE	FALSE	-35	D05
LOC_00011719	TATA	FALSE	-30	D04
LOC_00011719	Inr	TRUE	0	D04
LOC_00011719	DPE	TRUE	30	D04
LOC_00011719	BRE	FALSE	-35	D04
LOC_00011720	TATA	FALSE	-30	D06
LOC_00011720	Inr	TRUE	0	D06
LOC_00011720	DPE	TRUE	30	D06
LOC_00011720	BRE	FALSE	-35	D06
LOC_00011721	TATA	FALSE	-30	D09
LOC_00011721	Inr	FALSE	0	D09
LOC_00011721	DPE	TRUE	30	D09
LOC_00011721	BRE	TRUE	-35	D09
LOC_00011723	TATA	FALSE	-30	D03
LOC_00011723	Inr	FALSE	0	D03
LOC_00011723	DPE	TRUE	30	D03
LOC_00011723	BRE	FALSE	-35	D03
LOC_00011725	TATA	FALSE	-30	D01
LOC_00011725	Inr	FALSE	0	D01
LOC_00011725	DPE	TRUE	30	D01
LOC_00011725	BRE	FALSE	-35	D01
LOC_00011727	TATA	FALSE	-30	D04
LOC_00011727	Inr	FALSE	0	D04
LOC_00011727	DPE	TRUE	30	D04
LOC_00011727	BRE	FALSE	-35	D04
LOC_00011728	TATA	FALSE	-30	D01
LOC_00011728	Inr	TRUE	0	D01
LOC_00011728	DPE	TRUE	30	D01
LOC_00011728	BRE	TRUE	-35	D01
LOC_00011729	TATA	FALSE	-30	D10
LOC_00011729	Inr	FALSE	0	D10
LOC_00011729	DPE	TRUE	30	D10
LOC_00011729	BRE	FALSE	-35	D10
LOC_00011734	TATA	FALSE	-30	D07
LOC_00011734	Inr	TRUE	0	D07
LOC_00011734	DPE	TRUE	30	D07
LOC_00011734	BRE	FALSE	-35	D07
LOC_00011735	TATA	FALSE	-30	D05
LOC_00011735	Inr	TRUE	0	D05
LOC_00011735	DPE	TRUE	30	D05
LOC_00011735	BRE	FALSE	-35	D05
LOC_00011736	TATA	FALSE	-30	D08
LOC_00011736	Inr	TRUE	0	D08
LOC_00011736	DPE	TRUE	30	D08
LOC_00011736	BRE	FALSE	-35	D08
LOC_00011737	TATA	FALSE	-30	D04
LOC_00011737	Inr	TRUE	0	D04
LOC_00011737	DPE	TRUE	30	D04
LOC_00011737	BRE	FALSE	-35	D04
LOC_00011739	TATA	FALSE	-30	D06
LOC_00011739	Inr	TRUE	0	D06
LOC_00011739	DPE	TRUE	30	D06
LOC_00011739	BRE	FALSE	-35	D06
LOC_00011740	TATA	FALSE	-30	D05
LOC_00011740	Inr	TRUE	0	D05
LOC_00011740	DPE	TRUE	30	D05
LOC_00011740	BRE	TRUE	-35	D05
LOC_00011741	TATA	FALSE	-30	D06
LOC_00011741	Inr	FALSE	0	D06
LOC_00011741	DPE	TRUE	30	D06
LOC_00011741	BRE	FALSE	-35	D06
LOC_00011742	TATA	FALSE	-30	D04
LOC_00011742	Inr	TRUE	0	D04
LOC_00011742	DPE	TRUE	30	D04
LOC_00011742	BRE	FALSE	-35	D04
LOC_00011744	TATA	FALSE	-30	D07
LOC_00011744	Inr	FALSE	0	D07
LOC_00011744	DPE	TRUE	30	D07
LOC_00011744	BRE	FALSE	-35	D07
LOC_00011745	TATA	FALSE	-30	D06
LOC_00011745	Inr	FALSE	0	D06
LOC_00011745	DPE	TRUE	30	D06
LOC_00011745	BRE	FALSE	-35	D06
LOC_00011746	TATA	FALSE	-30	D05
LOC_00011746	Inr	TRUE	0	D05
LOC_00011746	DPE	TRUE	30	D05
LOC_00011746	BRE	FALSE	-35	D05
LOC_00011747	TATA	FALSE	-30	D02
LOC_00011747	Inr	TRUE	0	D02
LOC_00011747	DPE	TRUE	30	D02
LOC_00011747	BRE	FALSE	-35	D02
LOC_00011748	TATA	FALSE	-30	D07
LOC_00011748	Inr	TRUE	0	D07
LOC_00011748	DPE	TRUE	30	D07
LOC_00011748	BRE	FALSE	-35	D07
LOC_00011749	TATA	FALSE	-30	D06
LOC_00011749	Inr	FALSE	0	D06
LOC_00011749	DPE	TRUE	30	D06
LOC_00011749	BRE	FALSE	-35	D06
LOC_00011750	TATA	FALSE	-30	D07
LOC_00011750	Inr	TRUE	0	D07
LOC_00011750	DPE	TRUE	30	D07
LOC_00011750	BRE	FALSE	-35	D07
LOC_00011751	TATA	FALSE	-30	D01
LOC_00011751	Inr	TRUE	0	D01
LOC_00011751	DPE	TRUE	30	D01
LOC_00011751	BRE	FALSE	-35	D01
LOC_00011752	TATA	FALSE	-30	D10
LOC_00011752	Inr	TRUE	0	D10
LOC_00011752	DPE	TRUE	30	D10
LOC_00011752	BRE	FALSE	-35	D10
LOC_00011753	TATA	FALSE	-30	D03
LOC_00011753	Inr	TRUE	0	D03
LOC_00011753	DPE	TRUE	30	D03
LOC_00011753	BRE	FALSE	-35	D03
LOC_00011754	TATA	FALSE	-30	D07
LOC_00011754	Inr	FALSE	0	D07
LOC_00011754	DPE	TRUE	30	D07
LOC_00011754	BRE	FALSE	-35	D07
LOC_00011755	TATA	FALSE	-30	D07
LOC_00011755	Inr	TRUE	0	D07
LOC_00011755	DPE	TRUE	30	D07
LOC_00011755	BRE	FALSE	-35	D07
LOC_00011756	TATA	FALSE	-30	D07
LOC_00011756	Inr	TRUE	0	D07
LOC_00011756	DPE	FALSE	30	D07
LOC_00011756	BRE	TRUE	-35	D07
LOC_00011757	TATA	TRUE	-30	D09
LOC_00011757	Inr	TRUE	0	D09
LOC_00011757	DPE	TRUE	30	D09
LOC_00011757	BRE	FALSE	-35	D09
LOC_00011758	TATA	FALSE	-30	D07
LOC_00011758	Inr	TRUE	0	D07
LOC_00011758	DPE	TRUE	30	D07
LOC_00011758	BRE	FALSE	-35	D07
LOC_00011759	TATA	FALSE	-30	D03
LOC_00011759	Inr	TRUE	0	D03
LOC_00011759	DPE	TRUE	30	D03
LOC_00011759	BRE	FALSE	-35	D03
LOC_00011761	TATA	FALSE	-30	D05
LOC_00011761	Inr	TRUE	0	D05
LOC_00011761	DPE	TRUE	30	D05
LOC_00011761	BRE	FALSE	-35	D05
LOC_00011762	TATA	FALSE	-30	D09
LOC_00011762	Inr	FALSE	0	D09
LOC_00011762	DPE	TRUE	30	D09
LOC_00011762	BRE	FALSE	-35	D09
LOC_00011763	TATA	FALSE	-30	D07
LOC_00011763	Inr	TRUE	0	D07
LOC_00011763	DPE	FALSE	30	D07
LOC_00011763	BRE	FALSE	-35	D07
LOC_00011764	TATA	FALSE	-30	D06
LOC_00011764	Inr	FALSE	0	D06
LOC_00011764	DPE	TRUE	30	D06
LOC_00011764	BRE	FALSE	-35	D06
LOC_00011765	TATA	FALSE	-30	D05
LOC_00011765	Inr	TRUE	0	D05
LOC_00011765	DPE	TRUE	30	D05
LOC_00011765	BRE	TRUE	-35	D05
LOC_00011766	TATA	FALSE	-30	D09
LOC_00011766	Inr	TRUE	0	D09
LOC_00011766	DPE	TRUE	30	D09
LOC_00011766	BRE	FALSE	-35	D09
LOC_00011768	TATA	FALSE	-30	D10
LOC_00011768	Inr	TRUE	0	D10
LOC_00011768	DPE	TRUE	30	D10
LOC_00011768	BRE	FALSE	-35	D10
LOC_00011771	TATA	TRUE	-30	D10
LOC_00011771	Inr	TRUE	0	D10
LOC_00011771	DPE	TRUE	30	D10
LOC_00011771	BRE	FALSE	-35	D10
LOC_00011772	TATA	TRUE	-30	D08
LOC_00011772	Inr	TRUE	0	D08
LOC_00011772	DPE	TRUE	30	D08
LOC_00011772	BRE	FALSE	-35	D08
LOC_00011773	TATA	TRUE	-30	D09
LOC_00011773	Inr	TRUE	0	D09
LOC_00011773	DPE	TRUE	30	D09
LOC_00011773	BRE	FALSE	-35	D09
LOC_00011774	TATA	TRUE	-30	D02
LOC_00011774	Inr	TRUE	0	D02
LOC_00011774	DPE	TRUE	30	D02
LOC_00011774	BRE	TRUE	-35	D02
LOC_00011775	TATA	FALSE	-30	D05
LOC_00011775	Inr	TRUE	0	D05
LOC_00011775	DPE	TRUE	30	D05
LOC_00011775	BRE	FALSE	-35	D05
LOC_00011776	TATA	FALSE	-30	D04
LOC_00011776	Inr	TRUE	0	D04
LOC_00011776	DPE	TRUE	30	D04
LOC_00011776	BRE	FALSE	-35	D04
LOC_00011777	TATA	FALSE	-30	D07
LOC_00011777	Inr	TRUE	0	D07
LOC_00011777	DPE	TRUE	30	D07
LOC_00011777	BRE	FALSE	-35	D07
LOC_00011778	TATA	FALSE	-30	D09
LOC_00011778	Inr	FALSE	0	D09
LOC_00011778	DPE	TRUE	30	D09
LOC_00011778	BRE	FALSE	-35	D09
LOC_00011779	TATA	FALSE	-30	D06
LOC_00011779	Inr	TRUE	0	D06
LOC_00011779	DPE	TRUE	30	D06
LOC_00011779	BRE	FALSE	-35	D06
LOC_00011780	TATA	FALSE	-30	D05
LOC_00011780	Inr	TRUE	0	D05
LOC_00011780	DPE	TRUE	30	D05
LOC_00011780	BRE	FALSE	-35	D05
LOC_00011781	TATA	FALSE	-30	D06
LOC_00011781	Inr	TRUE	0	D06
LOC_00011781	DPE	TRUE	30	D06
LOC_00011781	BRE	FALSE	-35	D06
LOC_00011782	TATA	FALSE	-30	D03
LOC_00011782	Inr	FALSE	0	D03
LOC_00011782	DPE	TRUE	30	D03
LOC_00011782	BRE	FALSE	-35	D03
LOC_00011784	TATA	FALSE	-30	D10
LOC_00011784	Inr	TRUE	0	D10
LOC_00011784	DPE	TRUE	30	D10
LOC_00011784	BRE	FALSE	-35	D10
LOC_00011785	TATA	TRUE	-30	D08
LOC_00011785	Inr	TRUE	0	D08
LOC_00011785	DPE	TRUE	30	D08
LOC_00011785	BRE	FALSE	-35	D08
LOC_00011786	TATA	FALSE	-30	D06
LOC_00011786	Inr	TRUE	0	D06
LOC_00011786	DPE	TRUE	30	D06
LOC_00011786	BRE	FALSE	-35	D06
LOC_00011787	TATA	FALSE	-30	D08
LOC_00011787	Inr	TRUE	0	D08
LOC_00011787	DPE	TRUE	30	D08
LOC_00011787	BRE	FALSE	-35	D08
LOC_00011788	TATA	FALSE	-30	D06
LOC_00011788	Inr	TRUE	0	D06
LOC_00011788	DPE	TRUE	30	D06
LOC_00011788	BRE	FALSE	-35	D06
LOC_00011789	TATA	FALSE	-30	D10
LOC_00011789	Inr	TRUE	0	D10
LOC_00011789	DPE	TRUE	30	D10
LOC_00011789	BRE	FALSE	-35	D10
LOC_00011791	TATA	FALSE	-30	D06
LOC_00011791	Inr	TRUE	0	D06
LOC_00011791	DPE	TRUE	30	D06
LOC_00011791	BRE	FALSE	-35	D06
LOC_00011792	TATA	FALSE	-30	D02
LOC_00011792	Inr	TRUE	0	D02
LOC_00011792	DPE	TRUE	30	D02
LOC_00011792	BRE	FALSE	-35	D02
LOC_00011793	TATA	FALSE	-30	D02
LOC_00011793	Inr	FALSE	0	D02
LOC_00011793	DPE	TRUE	30	D02
LOC_00011793	BRE	FALSE	-35	D02
LOC_00011794	TATA	FALSE	-30	D09
LOC_00011794	Inr	TRUE	0	D09
LOC_00011794	DPE	TRUE	30	D09
LOC_00011794	BRE	FALSE	-35	D09
LOC_00011796	TATA	FALSE	-30	D09
LOC_00011796	Inr	TRUE	0	D09
LOC_00011796	DPE	TRUE	30	D09
LOC_00011796	BRE	FALSE	-35	D09
LOC_00011797	TATA	FALSE	-30	D02
LOC_00011797	Inr	TRUE	0	D02
LOC_00011797	DPE	TRUE	30	D02
LOC_00011797	BRE	FALSE	-35	D02
LOC_00011798	TATA	FALSE	-30	D03
LOC_00011798	Inr	TRUE	0	D03
LOC_00011798	DPE	TRUE	30	D03
LOC_00011798	BRE	FALSE	-35	D03
LOC_00011799	TATA	FALSE	-30	D10
LOC_00011799	Inr	FALSE	0	D10
LOC_00011799	DPE	TRUE	30	D10
LOC_00011799	BRE	FALSE	-35	D10
LOC_00011800	TATA	FALSE	-30	D05
LOC_00011800	Inr	FALSE	0	D05
LOC_00011800	DPE	TRUE	30	D05
LOC_00011800	BRE	FALSE	-35	D05
LOC_00011802	TATA	FALSE	-30	D06
LOC_00011802	Inr	TRUE	0	D06
LOC_00011802	DPE	TRUE	30	D06
LOC_00011802	BRE	FALSE	-35	D06
LOC_00011803	TATA	FALSE	-30	D06
LOC_00011803	Inr	TRUE	0	D06
LOC_00011803	DPE	TRUE	30	D06
LOC_00011803	BRE	FALSE	-35	D06
LOC_00011804	TATA	FALSE	-30	D04
LOC_00011804	Inr	TRUE	0	D04
LOC_00011804	DPE	TRUE	30	D04
LOC_00011804	BRE	FALSE	-35	D04
LOC_00011805	TATA	FALSE	-30	D02
LOC_00011805	Inr	FALSE	0	D02
LOC_00011805	DPE	TRUE	30	D02
LOC_00011805	BRE	FALSE	-35	D02
LOC_00011806	TATA	FALSE	-30	D06
LOC_00011806	Inr	TRUE	0	D06
LOC_00011806	DPE	TRUE	30	D06
LOC_00011806	BRE	FALSE	-35	D06
LOC_00011807	TATA	FALSE	-30	D01
LOC_00011807	Inr	TRUE	0	D01
LOC_00011807	DPE	TRUE	30	D01
LOC_00011807	BRE	FALSE	-35	D01
LOC_00011809	TATA	TRUE	-30	D09
LOC_00011809	Inr	TRUE	0	D09
LOC_00011809	DPE	TRUE	30	D09
LOC_00011809	BRE	FALSE	-35	D09
LOC_00011812	TATA	FALSE	-30	D04
LOC_00011812	Inr	TRUE	0	D04
LOC_00011812	DPE	TRUE	30	D04
LOC_00011812	BRE	FALSE	-35	D04
LOC_00011813	TATA	FALSE	-30	D03
LOC_00011813	Inr	TRUE	0	D03
LOC_00011813	DPE	TRUE	30	D03
LOC_00011813	BRE	FALSE	-35	D03
LOC_00011814	TATA	FALSE	-30	D07
LOC_00011814	Inr	TRUE	0	D07
LOC_00011814	DPE	TRUE	30	D07
LOC_00011814	BRE	FALSE	-35	D07
LOC_00011817	TATA	FALSE	-30	D08
LOC_00011817	Inr	TRUE	0	D08
LOC_00011817	DPE	TRUE	30	D08
LOC_00011817	BRE	FALSE	-35	D08
LOC_00011818	TATA	FALSE	-30	D09
LOC_00011818	Inr	TRUE	0	D09
LOC_00011818	DPE	TRUE	30	D09
LOC_00011818	BRE	FALSE	-35	D09
LOC_00011819	TATA	FALSE	-30	D02
LOC_00011819	Inr	TRUE	0	D02
LOC_00011819	DPE	TRUE	30	D02
LOC_00011819	BRE	FALSE	-35	D02
LOC_00011820	TATA	FALSE	-30	D04
LOC_00011820	Inr	TRUE	0	D04
LOC_00011820	DPE	TRUE	30	D04
LOC_00011820	BRE	FALSE	-35	D04
LOC_00011821	TATA	FALSE	-30	D04
LOC_00011821	Inr	FALSE	0	D04
LOC_00011821	DPE	TRUE	30	D04
LOC_00011821	BRE	FALSE	-35	D04
LOC_00011822	TATA	FALSE	-30	D05
LOC_00011822	Inr	TRUE	0	D05
LOC_00011822	DPE	TRUE	30	D05
LOC_00011822	BRE	FALSE	-35	D05
LOC_00011823	TATA	FALSE	-30	D04
LOC_00011823	Inr	FALSE	0	D04
LOC_00011823	DPE	TRUE	30	D04
LOC_00011823	BRE	FALSE	-35	D04
LOC_00011824	TATA	FALSE	-30	D06
LOC_00011824	Inr	TRUE	0	D06
LOC_00011824	DPE	TRUE	30	D06
LOC_00011824	BRE	FALSE	-35	D06
LOC_00011826	TATA	FALSE	-30	D04
LOC_00011826	Inr	TRUE	0	D04
LOC_00011826	DPE	TRUE	30	D04
LOC_00011826	BRE	FALSE	-35	D04
LOC_00011827	TATA	FALSE	-30	D03
LOC_00011827	Inr	FALSE	0	D03
LOC_00011827	DPE	TRUE	30	D03
LOC_00011827	BRE	FALSE	-35	D03
LOC_00011828	TATA	FALSE	-30	D04
LOC_00011828	Inr	TRUE	0	D04
LOC_00011828	DPE	FALSE	30	D04
LOC_00011828	BRE	FALSE	-35	D04
LOC_00011830	TATA	FALSE	-30	D05
LOC_00011830	Inr	TRUE	0	D05
LOC_00011830	DPE	TRUE	30	D05
LOC_00011830	BRE	FALSE	-35	D05
LOC_00011832	TATA	FALSE	-30	D10
LOC_00011832	Inr	TRUE	0	D10
LOC_00011832	DPE	TRUE	30	D10
LOC_00011832	BRE	FALSE	-35	D10
LOC_00011833	TATA	FALSE	-30	D09
LOC_00011833	Inr	TRUE	0	D09
LOC_00011833	DPE	TRUE	30	D09
LOC_00011833	BRE	FALSE	-35	D09
LOC_00011834	TATA	FALSE	-30	D08
LOC_00011834	Inr	TRUE	0	D08
LOC_00011834	DPE	TRUE	30	D08
LOC_00011834	BRE	FALSE	-35	D08
LOC_00011835	TATA	FALSE	-30	D03
LOC_00011835	Inr	TRUE	0	D03
LOC_00011835	DPE	TRUE	30	D03
LOC_00011835	BRE	FALSE	-35	D03
LOC_00011836	TATA	FALSE	-30	D01
LOC_00011836	Inr	FALSE	0	D01
LOC_00011836	DPE	TRUE	30	D01
LOC_00011836	BRE	FALSE	-35	D01
LOC_00011839	TATA	FALSE	-30	D07
LOC_00011839	Inr	TRUE	0	D07
LOC_00011839	DPE	TRUE	30	D07
LOC_00011839	BRE	FALSE	-35	D07
LOC_00011840	TATA	FALSE	-30	D06
LOC_00011840	Inr	TRUE	0	D06
LOC_00011840	DPE	TRUE	30	D06
LOC_00011840	BRE	TRUE	-35	D06
LOC_00011841	TATA	FALSE	-30	D01
LOC_00011841	Inr	TRUE	0	D01
LOC_00011841	DPE	TRUE	30	D01
LOC_00011841	BRE	FALSE	-35	D01
LOC_00011842	TATA	FALSE	-30	D08
LOC_00011842	Inr	TRUE	0	D08
LOC_00011842	DPE	TRUE	30	D08
LOC_00011842	BRE	FALSE	-35	D08
LOC_00011843	TATA	FALSE	-30	D05
LOC_00011843	Inr	TRUE	0	D05
LOC_00011843	DPE	TRUE	30	D05
LOC_00011843	BRE	FALSE	-35	D05
LOC_00011844	TATA	FALSE	-30	D05
LOC_00011844	Inr	TRUE	0	D05
LOC_00011844	DPE	TRUE	30	D05
LOC_00011844	BRE	FALSE	-35	D05
LOC_00011846	TATA	TRUE	-30	D06
LOC_00011846	Inr	TRUE	0	D06
LOC_00011846	DPE	TRUE	30	D06
LOC_00011846	BRE	FALSE	-35	D06
LOC_00011847	TATA	FALSE	-30	D08
LOC_00011847	Inr	TRUE	0	D08
LOC_00011847	DPE	TRUE	30	D08
LOC_00011847	BRE	FALSE	-35	D08
LOC_00011848	TATA	FALSE	-30	D07
LOC_00011848	Inr	TRUE	0	D07
LOC_00011848	DPE	TRUE	30	D07
LOC_00011848	BRE	FALSE	-35	D07
LOC_00011849	TATA	FALSE	-30	D04
