gene_id	chr	tss	width	n_C	n_G	n_CpG	gc_pct	cpg_oe	weber_class
LOC_00016658	chr24	20239093	2001	380	406	60	39.28035982009	0.778195488721805	ICP
LOC_00016659	chr24	20264998	2001	362	342	40	35.1824087956022	0.646505767180382	ICP
LOC_00016660	chr24	20365769	2001	350	484	59	41.6791604197901	0.696924439197167	ICP
XLOC_029279U_lncRNA	chr24	20717326	2001	422	322	52	37.1814092953523	0.765741367637102	ICP
LOC_00016661	chr24	20441061	2001	396	348	46	37.1814092953523	0.667929292929293	ICP
XLOC_029280U_lncRNA	chr24	20763640	2001	423	409	60	41.5792103948026	0.693960359985434	ICP
LOC_00016662	chr24	21075715	2001	442	388	59	41.4792603698151	0.688406726687503	ICP
LOC_00016663	chr24	21241657	2001	383	441	79	41.1794102948526	0.935915880712598	ICP
LOC_00016664	chr24	21296010	2001	604	381	77	49.2253873063468	0.669539031131042	ICP
LOC_00016665	chr24	21504662	2001	376	425	63	40.0299850074963	0.788879849812265	ICP
LOC_00016666	chr24	21553737	2001	388	372	24	37.9810094952524	0.332723644828733	LCP
LOC_00016667	chr24	21559256	2001	416	362	53	38.8805597201399	0.704240597110072	ICP
LOC_00016668	chr24	21561562	2001	483	397	24	43.9780109945028	0.250449802087082	LCP
LOC_00016669	chr24	21575397	2001	396	387	37	39.1304347826087	0.48310625636207	ICP
LOC_00016670	chr24	21595464	2001	346	384	16	36.4817591204398	0.240968208092486	LCP
LOC_00016671	chr24	21606602	2001	395	357	38	37.5812093953024	0.539219231996596	ICP
LOC_00016672	chr24	21611138	2001	362	529	72	44.527736131934	0.752342061013692	ICP
LOC_00016673	chr24	21645135	2001	400	331	48	36.5317341329335	0.725438066465257	ICP
LOC_00016674	chr24	21651262	2001	364	407	55	38.5307346326837	0.742871992871993	ICP
LOC_00016675	chr24	21697752	2001	374	430	52	40.1799100449775	0.647009078472827	ICP
LOC_00016676	chr24	22094779	2001	489	484	117	48.6256871564218	0.98918775034224	ICP
LOC_00016677	chr24	22100007	2001	471	547	115	50.8745627186407	0.893175281500716	ICP
LOC_00016678	chr24	22100743	2001	497	533	111	51.4742628685657	0.838467955953356	ICP
LOC_00016679	chr24	22101503	2001	496	549	125	52.223888055972	0.918550590516482	ICP
LOC_00016680	chr24	22321548	2001	423	361	68	39.1804097951025	0.891063043948056	ICP
LOC_00016681	chr24	22526216	2001	401	249	26	32.4837581209395	0.521046780638765	ICP
LOC_00016682	chr24	22875239	2001	466	400	68	43.2783608195902	0.729978540772532	ICP
LOC_00016683	chr24	22945592	2001	375	349	48	36.1819090454773	0.73389111747851	ICP
LOC_00016684	chr24	23001772	2001	261	735	33	49.7751124437781	0.34421768707483	LCP
LOC_00016685	chr24	23090258	2001	429	428	64	42.8285857071464	0.69747075354552	ICP
LOC_00016686	chr24	23578952	2001	379	377	51	37.7811094452774	0.714227724781815	ICP
LOC_00016687	chr24	23588005	2001	446	374	50	40.9795102448776	0.599805760053716	ICP
LOC_00016688	chr24	23617676	2001	402	390	44	39.5802098950525	0.561576731725985	ICP
LOC_00016689	chr24	23673435	2001	392	465	83	42.8285857071464	0.91114219881501	ICP
LOC_00016690	chr24	23714663	2001	412	365	43	38.8305847076462	0.572170501396462	ICP
LOC_00016691	chr24	23732104	2001	377	411	39	39.3803098450775	0.503649635036496	ICP
LOC_00016692	chr24	23959443	2001	344	388	41	36.5817091454273	0.614668245025174	ICP
LOC_00016693	chr24	23959639	2001	346	383	44	36.431784107946	0.664392761738028	ICP
LOC_00016694	chr24	24035594	2001	551	326	65	43.8280859570215	0.724087826929286	ICP
LOC_00016695	chr24	24000871	2001	385	406	52	39.5302348825587	0.665677179962894	ICP
LOC_00016697	chr24	24026853	2001	368	320	38	34.3828085957022	0.645703125	ICP
LOC_00016696	chr24	24047908	2001	462	414	68	43.7781109445277	0.711399711399711	ICP
LOC_00016698	chr24	24084923	2001	441	446	77	44.327836081959	0.783365364082853	ICP
XLOC_028865U_lncRNA	chr24	24156479	2001	497	378	19	43.728135932034	0.202372967966529	LCP
LOC_00016699	chr24	24162506	2001	294	527	10	41.0294852573713	0.129148433566975	LCP
LOC_00016700	chr24	24350888	2001	477	394	78	43.528235882059	0.830476008045206	ICP
LOC_00016701	chr24	25125207	2001	380	357	53	36.8315842078961	0.781755860238832	ICP
LOC_00016702	chr24	25170500	2001	430	469	73	44.9275362318841	0.724316953438786	ICP
LOC_00016703	chr24	25177077	2001	481	402	72	44.127936031984	0.745089521208924	ICP
LOC_00016704	chr24	25178662	2001	393	403	61	39.7801099450275	0.770689295929385	ICP
LOC_00016705	chr24	25195608	2001	419	304	35	36.1319340329835	0.549828853159151	ICP
LOC_00016706	chr24	25207495	2001	428	335	57	38.1309345327336	0.795487515692565	ICP
LOC_00016707	chr24	25233536	2001	383	427	68	40.47976011994	0.832011544505659	ICP
LOC_00016708	chr24	25263585	2001	434	377	74	40.5297351324338	0.904998227578873	ICP
LOC_00016709	chr24	25267301	2001	420	435	56	42.7286356821589	0.613333333333333	ICP
LOC_00016710	chr24	25271950	2001	503	471	112	48.6756621689156	0.945967507059553	ICP
LOC_00016711	chr24	25283878	2001	351	422	64	38.6306846576712	0.864584599181756	ICP
LOC_00016712	chr24	25293540	2001	441	406	34	42.3288355822089	0.379980563654033	LCP
LOC_00016713	chr24	25308267	2001	353	397	47	37.4812593703149	0.671088403821865	ICP
LOC_00016714	chr24	25323445	2001	347	375	59	36.0819590204898	0.907273775216138	ICP
LOC_00016715	chr24	25351220	2001	316	454	39	38.4807596201899	0.543962248368929	ICP
LOC_00016716	chr24	25401784	2001	381	377	50	37.8810594702649	0.696547546941248	ICP
LOC_00016717	chr24	25406040	2001	444	409	72	42.6286856571714	0.793365492631996	ICP
LOC_00016718	chr24	25632830	2001	407	541	85	47.376311844078	0.772457047872944	ICP
LOC_00016719	chr24	25791383	2001	362	403	42	38.2308845577211	0.576079952839889	ICP
LOC_00016720	chr24	25897761	2001	423	430	64	42.6286856571714	0.704073890813129	ICP
LOC_00016721	chr24	25936592	2001	422	380	57	40.07996001999	0.711255924170616	ICP
LOC_00016722	chr24	26183120	2001	356	386	48	37.0814592703648	0.698957908831577	ICP
XLOC_028879U_lncRNA	chr24	26183180	2001	352	388	48	36.9815092453773	0.70325679475164	ICP
LOC_00016723	chr24	26221900	2001	492	469	52	48.0259870064968	0.450933485880701	LCP
LOC_00016724	chr24	26279959	2001	354	395	57	37.4312843578211	0.815683329757563	ICP
LOC_00016725	chr24	26464775	2001	434	489	66	46.1269365317341	0.622289446156456	ICP
LOC_00016726	chr24	26525443	2001	366	449	53	40.7296351824088	0.645350323122421	ICP
LOC_00016727	chr24	26610716	2001	449	387	65	41.7791104447776	0.748519535229019	ICP
LOC_00016728	chr24	26621564	2001	409	409	56	40.8795602198901	0.669866870714546	ICP
LOC_00016729	chr24	26647642	2001	387	338	42	36.231884057971	0.642493463602587	ICP
LOC_00016730	chr24	26809309	2001	443	427	71	43.4782608695652	0.751058622020395	ICP
LOC_00016731	chr24	26903416	2001	347	371	57	35.8820589705147	0.885969068721502	ICP
LOC_00016732	chr24	26966828	2001	413	406	61	40.9295352323838	0.727948806641301	ICP
LOC_00016733	chr24	27080102	2001	416	338	39	37.6811594202899	0.555011094674556	ICP
LOC_00016734	chr24	27080271	2001	410	352	38	38.0809595202399	0.526870842572062	ICP
LOC_00016735	chr24	27165763	2001	405	368	63	38.6306846576712	0.845833333333333	ICP
LOC_00016736	chr24	27187456	2001	393	364	64	37.8310844577711	0.895226910494086	ICP
LOC_00016737	chr24	27203451	2001	465	359	57	41.1794102948526	0.683241980411537	ICP
XLOC_029319U_lncRNA	chr24	27281719	2001	412	342	44	37.6811594202899	0.62485096235735	ICP
XLOC_028892U_lncRNA	chr24	27283235	2001	315	439	44	37.6811594202899	0.63668510684456	ICP
XLOC_029320U_lncRNA	chr24	27366732	2001	440	422	84	43.0784607696152	0.905234812580784	ICP
LOC_00016738	chr24	27348617	2001	458	439	91	44.8275862068966	0.905646019635734	ICP
LOC_00016739	chr24	27355134	2001	421	445	81	43.2783608195902	0.865147188342363	ICP
LOC_00016740	chr24	27437067	2001	310	498	57	40.3798100949525	0.738806840264283	ICP
LOC_00016741	chr24	27453577	2001	459	323	59	39.0804597701149	0.796313158906493	ICP
LOC_00016742	chr24	27461393	2001	406	352	37	37.8810594702649	0.518060064935065	ICP
LOC_00016743	chr24	27488695	2001	417	364	71	39.0304847576212	0.935983081666535	ICP
LOC_00016744	chr24	27557706	2001	352	413	35	38.2308845577211	0.481750770416025	ICP
LOC_00016745	chr24	27565208	2001	455	393	43	42.3788105947027	0.481184464390571	ICP
LOC_00016746	chr24	27615279	2001	374	326	55	34.9825087456272	0.902652472031757	ICP
LOC_00016747	chr24	27844710	2001	341	404	65	37.2313843078461	0.944114572747597	ICP
LOC_00016748	chr24	28102586	2001	429	333	47	38.0809595202399	0.658329658329658	ICP
LOC_00016749	chr24	28152616	2001	499	493	89	49.5752123938031	0.723918425085465	ICP
LOC_00016750	chr24	28199205	2001	497	394	86	44.527736131934	0.878805829903278	ICP
LOC_00016751	chr24	28267560	2001	376	316	47	34.5827086456772	0.791534810126582	ICP
LOC_00016752	chr24	28233710	2001	369	454	78	41.1294352823588	0.931664338669819	ICP
LOC_00016753	chr24	28251400	2001	178	557	47	36.7316341829085	0.948570794585762	ICP
LOC_00016754	chr24	28306478	2001	499	456	99	47.7261369315342	0.870596456070035	ICP
LOC_00016755	chr24	28387038	2001	329	432	46	38.0309845077461	0.647627490712597	ICP
LOC_00016756	chr24	28446204	2001	378	451	45	41.4292853573213	0.528191320874248	ICP
LOC_00016757	chr24	28457343	2001	380	381	55	38.0309845077461	0.760153336096146	ICP
LOC_00016758	chr24	28468210	2001	370	335	37	35.232383808096	0.597313432835821	ICP
LOC_00016759	chr24	28484804	2001	433	384	72	40.8295852073963	0.866483833718245	ICP
LOC_00016760	chr24	28498298	2001	460	393	77	42.6286856571714	0.852290076335878	ICP
LOC_00016761	chr24	28500728	2001	395	405	67	39.9800099950025	0.838049695264885	ICP
LOC_00016762	chr24	28508587	2001	416	400	62	40.7796101949026	0.745564903846154	ICP
LOC_00016763	chr24	28652198	2001	381	416	64	39.8300849575212	0.807995154451847	ICP
LOC_00016764	chr24	28705861	2001	439	411	58	42.4787606196902	0.643233626523452	ICP
LOC_00016765	chr24	28793712	2001	307	459	49	38.2808595702149	0.695812309723021	ICP
XLOC_028909U_lncRNA	chr24	28821848	2001	359	316	38	33.7331334332834	0.670269031416382	ICP
LOC_00016766	chr24	28827018	2001	441	346	25	39.3303348325837	0.327847902166647	LCP
LOC_00016767	chr24	28836522	2001	320	428	46	37.3813093453273	0.672064836448598	ICP
LOC_00016768	chr24	29080379	2001	381	354	58	36.7316341829085	0.86049201476934	ICP
LOC_00016769	chr24	29093259	2001	390	324	46	35.6821589205397	0.728442545109212	ICP
LOC_00016770	chr24	29138747	2001	411	397	63	40.3798100949525	0.772601077423744	ICP
LOC_00016771	chr24	29169646	2001	405	455	68	42.9785107446277	0.738396418396418	ICP
LOC_00016772	chr24	29174739	2001	443	435	62	43.8780609695152	0.643792325056433	ICP
XLOC_028913U_lncRNA	chr24	29404479	2001	325	387	28	35.5822088955522	0.44546213476446	LCP
XLOC_028914U_lncRNA	chr24	29624605	2001	499	541	86	51.9740129935033	0.637452353875959	ICP
LOC_00016773	chr24	29693370	2001	425	427	64	42.5787106446777	0.705683978509437	ICP
LOC_00016774	chr24	29765740	2001	371	419	58	39.480259870065	0.746598562872711	ICP
LOC_00016775	chr24	29796170	2001	355	392	51	37.3313343328336	0.73333572865766	ICP
XLOC_029342U_lncRNA	chr24	29855000	2001	408	329	57	36.8315842078961	0.849700518505274	ICP
LOC_00016776	chr24	29815320	2001	372	421	66	39.6301849075462	0.843268715040993	ICP
LOC_00016777	chr24	29862819	2001	345	395	59	36.9815092453773	0.866329113924051	ICP
XLOC_028918U_lncRNA	chr24	30036892	2001	377	441	59	40.8795602198901	0.710099424385139	ICP
XLOC_029344U_lncRNA	chr24	30101648	2001	449	442	39	44.527736131934	0.393226778461942	LCP
LOC_00016778	chr24	30366800	2001	481	360	90	42.0289855072464	1.04002079002079	ICP
LOC_00016779	chr24	30785446	2001	299	507	30	40.279860069965	0.395994538006372	LCP
LOC_00016780	chr24	30876391	2001	449	359	63	40.3798100949525	0.782072200060798	ICP
XLOC_029346U_lncRNA	chr24	30899444	2001	452	325	48	38.8305847076462	0.653832539142274	ICP
LOC_00016781	chr24	31124327	2001	418	548	82	48.2758620689655	0.716315090978941	ICP
LOC_00016783	chr24	31925822	2001	422	399	42	41.0294852573713	0.499126964330257	ICP
LOC_00016782	chr24	31914836	2001	296	436	35	36.5817091454273	0.542671398462683	ICP
LOC_00016784	chr24	31940018	2001	359	339	60	34.8825587206397	0.986516133803338	ICP
LOC_00016785	chr24	32314916	2001	381	358	54	36.9315342328836	0.792196366515638	ICP
LOC_00016786	chr24	32349425	2001	394	396	61	39.480259870065	0.782321950469159	ICP
XLOC_029352U_lncRNA	chr24	32409702	2001	369	442	58	40.5297351324338	0.711584446161204	ICP
XLOC_028928U_lncRNA	chr24	32412243	2001	416	442	66	42.8785607196402	0.718249651931779	ICP
LOC_00016787	chr24	32450575	2001	468	329	57	39.8300849575212	0.740764554594342	ICP
LOC_00016788	chr24	32470709	2001	436	442	63	43.8780609695152	0.654152310183071	ICP
LOC_00016789	chr24	32583854	2001	437	404	53	42.0289855072464	0.600703491401772	ICP
LOC_00016790	chr24	32597401	2001	341	353	51	34.6826586706647	0.847789786746197	ICP
LOC_00016791	chr24	32652941	2001	345	489	45	41.6791604197901	0.533742331288344	ICP
LOC_00016792	chr24	32749737	2001	375	406	59	39.0304847576212	0.775428571428571	ICP
LOC_00016793	chr24	32753880	2001	330	396	51	36.2818590704648	0.780922865013774	ICP
LOC_00016794	chr24	32771062	2001	375	389	72	38.1809095452274	0.987640102827763	ICP
XLOC_028933U_lncRNA	chr24	32792371	2001	387	409	50	39.7801099450275	0.632095676730919	ICP
XLOC_028934U_lncRNA	chr24	33109133	2001	454	358	50	40.5797101449275	0.615571087539685	ICP
LOC_00016795	chr24	33288916	2001	403	403	64	40.279860069965	0.788527729374604	ICP
XLOC_029358U_lncRNA	chr24	33358671	2001	377	302	42	33.9330334832584	0.738155883851248	ICP
LOC_00016796	chr24	33373923	2001	389	549	69	46.8765617191404	0.646508491718994	ICP
LOC_00016797	chr24	33406586	2001	398	396	53	39.68015992004	0.672890970001523	ICP
LOC_00016798	chr24	33464609	2001	358	448	63	40.279860069965	0.786007332402235	ICP
LOC_00016799	chr24	33517997	2001	355	366	63	36.031984007996	0.970237820364812	ICP
LOC_00016800	chr24	33540541	2001	500	461	73	48.0259870064968	0.633722342733189	ICP
LOC_00016801	chr24	33634716	2001	422	428	77	42.4787606196902	0.853063958896222	ICP
LOC_00016802	chr24	33817516	2001	415	381	60	39.7801099450275	0.759320747557158	ICP
LOC_00016803	chr24	33670551	2001	301	288	26	29.4352823588206	0.60015227021041	ICP
LOC_00016804	chr24	33677250	2001	268	303	18	28.535732133933	0.443549578838481	LCP
LOC_00016805	chr24	33833644	2001	412	314	54	36.2818590704648	0.835245192010389	ICP
LOC_00016806	chr24	33872207	2001	507	295	40	40.07996001999	0.535151940627821	ICP
LOC_00016807	chr24	33953886	2001	362	440	50	40.07996001999	0.628139126067303	ICP
LOC_00016808	chr24	33970050	2001	432	344	57	38.7806096951524	0.76750242248062	ICP
LOC_00016809	chr24	34065823	2001	338	409	47	37.3313343328336	0.680306997873295	ICP
LOC_00016810	chr24	34125410	2001	416	372	50	39.3803098450775	0.646518300248139	ICP
LOC_00016811	chr24	34166887	2001	414	424	56	41.8790604697651	0.638364779874214	ICP
LOC_00016812	chr24	34276526	2001	556	405	124	48.0259870064968	1.10189181987743	ICP
XLOC_028943U_lncRNA	chr24	34365912	2001	424	437	60	43.0284857571214	0.647964250248262	ICP
LOC_00016813	chr24	34395930	2001	478	435	64	45.6271864067966	0.615899581589958	ICP
LOC_00016814	chr24	34410309	2001	442	448	61	44.4777611194403	0.616419885261797	ICP
XLOC_029371U_lncRNA	chr24	34433302	2001	316	427	47	37.1314342828586	0.696995523671183	ICP
LOC_00016815	chr24	34452590	2001	389	432	68	41.0294852573713	0.809697229363039	ICP
LOC_00016816	chr24	34455872	2001	334	371	56	35.232383808096	0.904304598350469	ICP
LOC_00016817	chr24	34505251	2001	347	487	55	41.6791604197901	0.651255407156679	ICP
LOC_00016818	chr24	34592255	2001	262	494	38	37.7811094452774	0.587492660011744	ICP
LOC_00016819	chr24	34653373	2001	418	453	75	43.528235882059	0.792563135714059	ICP
LOC_00016820	chr24	34691751	2001	420	417	93	41.8290854572714	1.06253854059609	ICP
LOC_00016821	chr24	34700200	2001	374	412	51	39.28035982009	0.662290379523389	ICP
LOC_00016822	chr24	34730214	2001	309	410	50	35.9320339830085	0.789722945773147	ICP
LOC_00016823	chr24	34833035	2001	437	435	81	43.5782108945527	0.852631578947369	ICP
XLOC_028952U_lncRNA	chr24	34846971	2001	246	542	14	39.3803098450775	0.210107101071011	LCP
XLOC_028953U_lncRNA	chr24	34850637	2001	385	379	26	38.1809095452274	0.356550046259809	LCP
XLOC_028954U_lncRNA	chr24	34852527	2001	370	404	28	38.6806596701649	0.374819373829275	LCP
XLOC_028955U_lncRNA	chr24	34855027	2001	356	376	18	36.5817091454273	0.269080205594071	LCP
XLOC_029379U_lncRNA	chr24	34898830	2001	420	424	69	42.1789105447276	0.775320080862534	ICP
LOC_00016824	chr24	34974059	2001	395	427	54	41.0794602698651	0.640642694097768	ICP
XLOC_029380U_lncRNA	chr24	35037933	2001	423	361	49	39.1804097951025	0.642089546374335	ICP
LOC_00016825	chr24	35154814	2001	442	399	89	42.0289855072464	1.00981526213724	ICP
LOC_00016826	chr24	35158917	2001	439	375	57	40.679660169915	0.692829157175399	ICP
LOC_00016827	chr24	35227658	2001	398	379	39	38.8305847076462	0.517355908831758	ICP
LOC_00016828	chr24	35317933	2001	329	592	52	46.0269865067466	0.53423560338454	ICP
LOC_00016829	chr24	35342771	2001	447	265	31	35.5822088955522	0.523667215398253	ICP
LOC_00016830	chr24	35456528	2001	360	450	59	40.47976011994	0.728759259259259	ICP
LOC_00016831	chr24	35473210	2001	382	465	79	42.3288355822089	0.889934132747847	ICP
LOC_00016832	chr24	35507072	2001	417	384	53	40.0299850074963	0.662301408872902	ICP
LOC_00016833	chr24	35508766	2001	423	412	56	41.7291354322839	0.642980100530194	ICP
XLOC_029389U_lncRNA	chr24	35524761	2001	491	441	72	46.5767116441779	0.665364312731203	ICP
LOC_00016834	chr24	35580437	2001	421	388	73	40.4297851074463	0.894244190317604	ICP
LOC_00016835	chr24	35635198	2001	400	423	67	41.1294352823588	0.792358156028369	ICP
LOC_00016836	chr24	35611091	2001	387	394	28	39.0304847576212	0.367449730452918	LCP
LOC_00016837	chr24	35686597	2001	454	401	62	42.7286356821589	0.681457150076351	ICP
LOC_00016838	chr24	35692126	2001	421	387	74	40.3798100949525	0.908836472776151	ICP
LOC_00016839	chr24	35717914	2001	380	343	42	36.1319340329835	0.644790547798067	ICP
LOC_00016840	chr24	35719414	2001	424	399	68	41.1294352823588	0.804298482054192	ICP
LOC_00016841	chr24	35797424	2001	429	394	65	41.1294352823588	0.769497000461468	ICP
XLOC_028964U_lncRNA	chr24	35842133	2001	466	387	37	42.6286856571714	0.410536647037296	LCP
XLOC_029397U_lncRNA	chr24	35925211	2001	425	442	63	43.328335832084	0.671083311152515	ICP
LOC_00016842	chr24	35968275	2001	407	519	61	46.2768615692154	0.577850051838491	ICP
LOC_00016843	chr24	36031162	2001	397	411	51	40.3798100949525	0.625438967438269	ICP
LOC_00016844	chr24	36310173	2001	402	444	46	42.2788605697151	0.515698534355251	ICP
LOC_00016845	chr24	36318619	2001	384	411	52	39.7301349325337	0.659291362530414	ICP
XLOC_028969U_lncRNA	chr24	36805680	2001	474	383	57	42.8285857071464	0.628267838847209	ICP
LOC_00016846	chr24	36840098	2001	384	378	65	38.0809595202399	0.896060681216931	ICP
LOC_00016847	chr24	36981977	2001	340	429	44	38.4307846076962	0.603619909502262	ICP
LOC_00016848	chr24	36994874	2001	460	335	59	39.7301349325337	0.766119402985075	ICP
LOC_00016849	chr24	37024494	2001	497	399	64	44.7776111944028	0.645799609688204	ICP
LOC_00016850	chr24	37056352	2001	422	434	61	42.7786106946527	0.66646100421517	ICP
LOC_00016851	chr24	37140406	2001	414	466	118	43.9780109945028	1.2238912732475	ICP
XLOC_028976U_lncRNA	chr24	37257778	2001	450	323	54	38.6306846576712	0.743405572755418	ICP
LOC_00016852	chr24	37366546	2001	392	406	45	39.880059970015	0.565779883381924	ICP
LOC_00016853	chr24	37513718	2001	313	434	56	37.3313343328336	0.824899515613728	ICP
LOC_00016854	chr24	37518915	2001	402	383	62	39.2303848075962	0.80577530104049	ICP
LOC_00016855	chr24	37556323	2001	446	369	64	40.7296351824088	0.778154508002479	ICP
LOC_00016856	chr24	37577140	2001	437	521	82	47.8760619690155	0.720678856450147	ICP
LOC_00016857	chr24	37682463	2001	475	466	79	47.0264867566217	0.714158572396657	ICP
LOC_00016858	chr24	37821081	2001	368	489	81	42.8285857071464	0.90069018404908	ICP
LOC_00016859	chr24	37914272	2001	483	413	62	44.7776111944028	0.621930127983397	ICP
LOC_00016860	chr24	37953446	2001	319	295	35	30.6846576711644	0.7442218798151	ICP
LOC_00016861	chr24	37978127	2001	448	401	57	42.4287856071964	0.634891565728536	ICP
LOC_00016862	chr24	37982048	2001	333	466	52	39.9300349825087	0.670533194138344	ICP
LOC_00016863	chr24	38040148	2001	364	333	47	34.8325837081459	0.775888525888526	ICP
LOC_00016864	chr24	38091841	2001	610	233	41	42.1289355322339	0.577225075634982	ICP
LOC_00016865	chr24	38065172	2001	373	361	60	36.6816591704148	0.891625140175117	ICP
XLOC_029412U_lncRNA	chr24	38099038	2001	547	483	49	51.4742628685657	0.371115173674589	LCP
LOC_00016866	chr24	38105665	2001	408	393	60	40.0299850074963	0.748765154916929	ICP
LOC_00016867	chr24	38156008	2001	405	448	66	42.6286856571714	0.727876984126984	ICP
LOC_00016868	chr24	38159327	2001	315	397	45	35.5822088955522	0.72004318100036	ICP
LOC_00016869	chr24	38175914	2001	297	537	60	41.6791604197901	0.752779188533379	ICP
LOC_00016870	chr24	38189699	2001	557	276	43	41.6291854072964	0.559694793536804	ICP
LOC_00016871	chr24	38284048	2001	413	496	79	45.4272863568216	0.771689252518941	ICP
LOC_00016872	chr24	38292884	2001	416	386	65	40.07996001999	0.809990284974093	ICP
LOC_00016873	chr24	38355042	2001	510	538	61	52.3738130934533	0.444861141482615	LCP
LOC_00016874	chr24	38367556	2001	320	431	41	37.5312343828086	0.594844837587007	ICP
LOC_00016875	chr24	38371206	2001	388	529	37	45.8270864567716	0.360712684894666	LCP
LOC_00016876	chr24	38454082	2001	714	325	34	51.9240379810095	0.293186813186813	LCP
LOC_00016877	chr24	38461979	2001	353	480	64	41.6291854072964	0.755807365439094	ICP
XLOC_029419U_lncRNA	chr24	38491739	2001	409	344	23	37.6311844077961	0.32710951270825	LCP
LOC_00016878	chr24	38532087	2001	403	475	72	43.8780609695152	0.752628966958339	ICP
XLOC_028997U_lncRNA	chr24	38534777	2001	390	514	49	45.1774112943528	0.489120023944927	ICP
LOC_00016879	chr24	38541931	2001	372	544	57	45.7771114442779	0.563611835863378	ICP
LOC_00016880	chr24	38690752	2001	470	545	79	50.7246376811594	0.617134491508882	ICP
LOC_00016881	chr24	38854621	2001	435	595	73	51.4742628685657	0.56436974789916	ICP
LOC_00016882	chr24	38874869	2001	467	567	102	51.6741629185407	0.77080996567078	ICP
LOC_00016883	chr24	38876973	2001	330	537	48	43.328335832084	0.542001015744033	ICP
LOC_00016884	chr24	38901903	2001	569	441	117	50.4747626186907	0.93300096840142	ICP
LOC_00016885	chr24	38911051	2001	488	373	50	43.0284857571214	0.549652793038281	ICP
LOC_00016886	chr24	38918504	2001	512	550	55	53.0734632683658	0.3908203125	LCP
LOC_00016887	chr24	38921289	2001	337	548	38	44.2278860569715	0.411737312915593	LCP
LOC_00016888	chr24	38924362	2001	583	369	24	47.576211894053	0.22323557712421	LCP
LOC_00016889	chr24	39114359	2001	503	555	126	52.8735632183908	0.903143302348074	ICP
LOC_00016890	chr24	39279906	2001	572	498	109	53.4732633683159	0.765681607549078	ICP
LOC_00004297	chr25	352607	2001	340	475	78	40.7296351824088	0.966427244582043	ICP
LOC_00004298	chr25	397504	2001	365	387	47	37.5812093953024	0.665795901030052	ICP
LOC_00004299	chr25	397713	2001	366	396	46	38.0809595202399	0.63508031130982	ICP
LOC_00004301	chr25	468544	2001	368	378	57	37.2813593203398	0.819940476190476	ICP
LOC_00004300	chr25	414880	2001	395	381	21	38.7806096951524	0.279218578690322	LCP
XLOC_029431U_lncRNA	chr25	456404	2001	381	349	9	36.4817591204398	0.135437583196083	LCP
LOC_00004302	chr25	472345	2001	387	420	54	40.3298350824588	0.664784053156146	ICP
LOC_00004303	chr25	507665	2001	396	486	65	44.0779610194903	0.675816810076069	ICP
LOC_00004304	chr25	656467	2001	374	362	45	36.7816091954023	0.665088486424203	ICP
LOC_00004305	chr25	694012	2001	345	388	46	36.631684157921	0.687628865979382	ICP
LOC_00004306	chr25	717585	2001	541	346	54	44.327836081959	0.577254709219707	ICP
LOC_00004307	chr25	750866	2001	567	395	75	48.0759620189905	0.670082378943139	ICP
LOC_00004308	chr25	765084	2001	419	516	18	46.7266366816592	0.16659266248543	LCP
LOC_00004309	chr25	1172298	2001	391	381	46	38.5807096451774	0.617878647522001	ICP
LOC_00004310	chr25	1259303	2001	407	570	90	48.8255872063968	0.776283460493987	ICP
LOC_00004311	chr25	1512839	2001	450	338	52	39.3803098450775	0.684102564102564	ICP
XLOC_029758U_lncRNA	chr25	1585881	2001	781	286	8	53.3233383308346	0.0716671292855672	LCP
LOC_00004312	chr25	1609585	2001	374	419	39	39.6301849075462	0.497996247750565	ICP
LOC_00004313	chr25	1642026	2001	372	440	78	40.5797101449275	0.953555718475073	ICP
LOC_00004314	chr25	1648146	2001	420	354	59	38.6806596701649	0.794047619047619	ICP
LOC_00004315	chr25	1762428	2001	419	365	33	39.1804097951025	0.431771667701965	LCP
LOC_00004316	chr25	1770153	2001	402	371	51	38.6306846576712	0.684253932493865	ICP
LOC_00004317	chr25	1851443	2001	373	451	53	41.1794102948526	0.630431034995215	ICP
XLOC_029442U_lncRNA	chr25	1953460	2001	299	386	12	34.2328835582209	0.208051016341172	LCP
LOC_00004318	chr25	2001883	2001	330	392	36	36.0819590204898	0.556864564007421	ICP
XLOC_029761U_lncRNA	chr25	2014248	2001	303	499	14	40.07996001999	0.185281453997103	LCP
LOC_00004319	chr25	2098123	2001	498	447	62	47.2263868065967	0.557316514379666	ICP
LOC_00004320	chr25	2148325	2001	334	320	47	32.6836581709145	0.879930763473054	ICP
XLOC_029763U_lncRNA	chr25	2225333	2001	348	473	11	41.0294852573713	0.133720930232558	LCP
LOC_00004321	chr25	2235324	2001	406	436	70	42.0789605197401	0.791284403669725	ICP
LOC_00004322	chr25	2235673	2001	424	416	62	41.9790104947526	0.703363116835994	ICP
XLOC_029447U_lncRNA	chr25	2280970	2001	425	492	76	45.8270864567716	0.727288378766141	ICP
LOC_00004323	chr25	2563862	2001	505	422	66	46.3268365817091	0.619708131950636	ICP
LOC_00004324	chr25	2589202	2001	432	499	50	46.5267366316842	0.464122689824093	LCP
XLOC_029764U_lncRNA	chr25	2652974	2001	631	341	49	48.575712143928	0.455679436355271	LCP
LOC_00004325	chr25	2682955	2001	424	350	45	38.6806596701649	0.606772237196766	ICP
