motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_dmp_hits	n_total_hits	fdr	log2OR
MA2340.1	Zbtb2	Factors with multiple dispersed zinc fingers	Unknown	110.456930892095	0	1136	15869	0	6.78734013676068
MA0865.3	E2F8	E2F	Unknown	109.446775748483	0	932	12007	0	6.77408564378934
MA1513.2	KLF15	Three-zinc finger Kruppel-related	Unknown	109.316153199934	0	1122	15731	0	6.77236278766995
MA2246.1	Jra	Jun-related	Unknown	109.309312760464	0	871	11002	0	6.77227250845146
MA2238.1	GATAe	C4-GATA-related	Unknown	109.186051570995	0	885	11275	0	6.77064475468937
MA0024.3	E2F1	E2F	Unknown	109.129242432796	0	781	9560	0	6.76989392993217
MA0489.3	Jun	Jun-related	MethylMinus	108.749638568441	0	872	11070	0	6.76486679591876
MA0026.1	Eip74EF	Ets-related	MethylMinus	108.495152769392	0	894	11430	0	6.76148677869542
MA2128.1	ceh-18	POU domain factors	Unknown	107.991757883324	0	695	8292	0	6.75477739739858
MA1530.2	NKX6-3	NK	Unknown	107.85962440791	0	790	9802	0	6.75301110494769
MA0755.2	CUX2	HD-CUT	Unknown	107.831292253057	0	730	8872	0	6.75263209353478
MA2214.1	dimm	Tal-related	Unknown	107.65076048185	0	824	10369	0	6.75021470100786
MA2166.1	ets-7	Ets-related	MethylMinus	107.587508105975	0	1069	14847	0	6.74936676729956
MA2152.1	ref-1	Hairy-related factors	Unknown	107.280642374098	0	950	12570	0	6.74524597071244
MA0594.3	HOXA9	HOX	Unknown	107.054572986879	0	730	8928	0	6.74220261356523
MA1122.2	TFDP1	E2F	Unknown	106.574814540737	0	1045	14487	0	6.73572273453102
MA1892.2	Klf5-like	Three-zinc finger Kruppel-related	Unknown	106.405823376678	0	905	11845	0	6.73343329857206
MA2304.1	cwo	Hairy-related factors	Unknown	106.206224030768	0	610	7181	0	6.7307245050242
MA0912.2	HOXD3	HOX	Unknown	106.120213367899	0	574	6681	0	6.72955567117485
MA2309.1	ewg	Jun-related	Unknown	105.926632270862	0	727	8965	0	6.72692154978108
MA1545.2	OVOL2	More than 3 adjacent zinc fingers	Unknown	105.904178221833	0	781	9818	0	6.72661569866123
MA0541.2	efl-1	E2F	Unknown	105.849111212066	0	1041	14506	0	6.72586534522955
MA2319.1	run	Runt-related factors	Unknown	105.680537740721	0	851	10964	0	6.72356590244389
MA1908.2	Otx	Paired-related HD factors	Unknown	105.094731973726	0	620	7393	0	6.7155465437003
MA0156.4	FEV	Ets-related	MethylMinus	105.085273898859	0	1028	14343	0	6.71541670149519
MA0777.1	MYBL2	Myb/SANT domain factors	Unknown	104.998332946507	0	715	8849	0	6.71422261224803
MA1132.2	JUN::JUNB	Jun-related	MethylMinus	104.73986181826	0	800	10228	0	6.7106667963498
MA1971.2	ZBED2	BED zinc finger factors	Unknown	104.618328643894	0	905	12038	0	6.70899181695426
MA0632.3	TCFL5	PAS domain factors	Unknown	104.433804290945	0	688	8477	0	6.70644496479521
MA0748.3	YY2	More than 3 adjacent zinc fingers	Unknown	104.220304339715	0	1007	14030	0	6.70349256255989
MA1460.2	pho	More than 3 adjacent zinc fingers	Unknown	104.131989001427	0	939	12721	0	6.70226951762795
MA2229.1	Ets96B	Ets-related	MethylMinus	103.884572549459	0	954	13033	0	6.69883761149557
MA0443.2	btd	Other factors with up to three adjacent zinc fingers	Unknown	103.778965708061	0	1226	18912	0	6.69737025250919
MA0765.4	ETV5	Ets-related	MethylMinus	103.249790916081	0	1001	14042	0	6.68999504992174
MA2189.1	Adf1	More than 3 adjacent zinc fingers	Unknown	102.925883012917	0	808	10495	0	6.68546201553268
MA2279.1	Sp1	Three-zinc finger Kruppel-related	MethylMinus	102.905240198815	0	1141	17015	0	6.68517263960965
MA0104.5	MYCN	bHLH-ZIP	MethylMinus	102.712523596305	0	794	10310	0	6.68246828797175
MA1560.2	SOHLH2	PAS domain factors	Unknown	102.01696531417	0	644	7981	0	6.67266528059266
MA0812.2	TFAP2B	AP-2	Unknown	101.312060678512	0	810	10692	0	6.66266211954413
MA0916.1	Ets21C	Ets-related	MethylMinus	100.157026832341	0	997	14307	0	6.64611983130024
MA1101.3	BACH2	Jun-related	MethylMinus	99.9339262063589	0	765	10051	0	6.64290263136973
MA0213.1	brk	""	Unknown	99.9315848751595	0	944	13339	0	6.64286883037132
MA2293.1	Xbp1	XBP-1-related factors	Unknown	99.4547783882908	0	889	12323	0	6.63596878310556
MA2328.1	ZBED4	BED zinc finger factors	Unknown	99.118067579201	0	1036	15282	0	6.63107615563989
MA1995.2	Npas4	PAS domain factors	Unknown	98.4924703643573	0	822	11199	0	6.62194153130184
MA0778.2	NFKB2	NF-kappaB-related factors	LittleEffect	98.4844209841775	0	678	8772	0	6.62182362101506
MA2320.1	Sox100B	SOX-related factors	LittleEffect	98.1549287745704	0	594	7491	0	6.61698880822423
MA0759.3	ELK3	Ets-related	MethylMinus	98.0725534169621	0	1003	14734	0	6.6157775352102
MA1650.2	ZBTB14	More than 3 adjacent zinc fingers	Unknown	97.8921790765276	0	886	12458	0	6.61312169773755
MA2213.1	Dif	NF-kappaB-related factors	LittleEffect	97.7005830232665	0	698	9161	0	6.61029526631609
MA2160.1	ceh-39	HD-CUT	Unknown	97.393087185584	0	737	9819	0	6.60574747051115
MA2151.1	pax-2	Paired domain only	Unknown	97.2852478853182	0	799	10915	0	6.6041491494698
MA2220.1	E(spl)mbeta-HLH	Hairy-related factors	Unknown	97.1411973786855	0	804	11020	0	6.60201136425955
MA1878.2	Hes-c	Hairy-related factors	Unknown	96.5585392774711	0	714	9507	0	6.59333194627971
MA2228.1	Ets65A	Ets-related	MethylMinus	96.4895915975402	0	879	12506	0	6.59230142109725
MA1727.2	ZNF417	Factors with multiple dispersed zinc fingers	Unknown	96.3033698411953	0	752	10186	0	6.58951437652952
MA0105.4	NFKB1	NF-kappaB-related factors	LittleEffect	96.0895846557185	0	664	8742	0	6.58630815772954
MA0821.2	HES5	Hairy-related factors	Unknown	95.4393712837171	0	585	7542	0	6.57651263405576
MA2231.1	Ets98B	Ets-related	MethylMinus	94.8750821241726	0	695	9344	0	6.56795732421742
MA1544.2	OVOL1	More than 3 adjacent zinc fingers	Unknown	93.6589012808346	0	615	8148	0	6.54934420866651
MA0158.2	HOXA5	HOX	Unknown	93.5818860018204	0	329	3965	0	6.548157399222
MA2287.1	TfAP-2	AP-2	Unknown	93.4876370051057	0	679	9203	0	6.54670368758059
MA0754.3	CUX1	HD-CUT	Unknown	92.8154423582978	0	658	8910	0	6.53629295153664
MA1902.2	NFkb	NF-kappaB-related factors	LittleEffect	92.5911823304773	0	808	11628	0	6.53280290377451
MA2141.1	lin-48	More than 3 adjacent zinc fingers	Unknown	92.481941090094	0	835	12099	0	6.53109977356142
MA0864.3	E2F2	E2F	Unknown	91.267110887662	0	665	9174	0	6.51202315764208
MA0470.3	E2F4	E2F	Unknown	90.7599009736213	0	724	10265	0	6.50398312980172
MA0469.4	E2F3	E2F	Unknown	90.4947109943719	0	581	7851	0	6.49976157056201
MA2313.1	hng1	More than 3 adjacent zinc fingers	Unknown	89.8133271149644	0	288	3559	0	6.48885763268323
MA1509.1	IRF6	Interferon-regulatory factors	Unknown	89.2617568995704	0	642	8969	0	6.47997029768319
MA0068.2	PAX4	Paired plus homeo domain	Unknown	88.6777938147858	0	312	3924	0	6.47050097321099
MA1569.2	TFAP2E	AP-2	Unknown	88.3043376951758	0	798	11921	0	6.46441240272276
MA0862.1	GMEB2	GMEB	Unknown	86.7627399613624	0	312	4018	0	6.43900370882715
MA0536.2	pnr	C4-GATA-related	Unknown	86.2904238164306	0	378	4991	0	6.43112855835747
MA1840.2	gcm	GCM	Unknown	85.1777581274054	0	606	8746	0	6.41240485364345
MA2174.1	mls-2	NK	Unknown	84.4267858320965	0	228	2934	0	6.39962888595589
MA2113.1	Pax2-5-8-a	Paired domain only	Unknown	84.3131424224346	0	577	8320	0	6.39768562557842
MA0749.2	ZBED1	BED zinc finger factors	Unknown	82.6573943034189	0	502	7177	0	6.36907197971295
MA2138.1	klu-2	Three-zinc finger Kruppel-related	Unknown	82.3120738316812	0	853	13892	0	6.3630321607651
MA2137.1	klu-1	More than 3 adjacent zinc fingers	Unknown	82.1690578835541	0	772	12219	0	6.36052332040176
MA0767.2	GCM2	GCM	Unknown	81.6493509071933	0	587	8732	0	6.35136951163948
MA1583.2	ZFP57	Factors with multiple dispersed zinc fingers	Unknown	80.874093144895	0	557	8272	0	6.33760572489578
MA2325.1	EPAS1	PAS domain factors	Unknown	78.9655194740154	0	594	9148	0	6.30315092864686
MA0131.3	HINFP	Factors with multiple dispersed zinc fingers	Unknown	77.5567197493638	0	701	11396	0	6.27717988103704
MA0527.2	ZBTB33	Other factors with up to three adjacent zinc fingers	MethylPlus	61.1576907076178	0	418	7707	0	5.93446202696922
MA0658.2	LHX6	HD-LIM	Unknown	68.8587427087019	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253692925383	231	3589	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253692925383	6.10556793387709
MA2102.1	ZBTB17	Factors with multiple dispersed zinc fingers	Unknown	60.9831152983881	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000843332756723087	229	3985	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000845194418437708	5.93033794662459
MA0529.3	BEAF-32	Zinc finger, BED-type	Unknown	82.4201713972113	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106028613562855	176	2278	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106184537994565	6.36492555867139
MA1445.1	ceh-28	NK	Unknown	47.9191144812986	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000358731345514176	193	4169	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000358994924754083	5.5825293430549
MA1456.2	Dref	BED zinc finger factors	Unknown	64.1471473259614	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111980499584302	139	2247	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111980499584302	6.00331320384693
